Name,Count_-6,Count_-2,Mean_-6,Mean_-2,Fold_change_-6_vs_-2,P_value_A_-6_vs_-2,Flag_A_-6_vs_-2
Unknown 125,3,3,24.2313739716626,23.6861574546653,0.545216516997328,0.224946411653291,0
Unknown 126,3,3,23.6320387334811,22.2959073640336,1.33613136944749,0.0990753538250112,0
Unknown 127,3,3,19.9904182652083,18.9210062912212,1.06941197398708,0.705705284400296,0
Unknown 128,3,3,23.0667460477796,22.3499399580278,0.716806089751792,0.0848180607365646,0
Unknown 129,3,3,20.8961107014374,22.2478967372948,-1.35178603585732,0.2825175841252,0
Unknown 130,3,3,25.2378950796322,28.2533272450848,-3.01543216545267,0.190144768693375,0
Unknown 131,3,3,23.8384466702284,23.4762134778802,0.362233192348171,0.785220072762393,0
Unknown 132,3,3,23.4418296547589,22.8255868138425,0.61624284091641,0.650769037476451,0
Unknown 133,3,3,24.1510068088536,23.4594589949534,0.69154781390025,0.458412110304521,0
Unknown 134,3,3,19.3365553606066,17.1422749281923,2.19428043241424,0.00555278043205001,1
Unknown 135,3,3,20.3907809977465,21.2110772275671,-0.820296229820567,0.642777363995319,0
Unknown 136,3,3,18.1749211472628,19.6516623759151,-1.47674122865223,0.353217034367507,0
Unknown 137,3,3,23.3685023818805,22.1743383641991,1.19416401768142,0.127421148258771,0
Unknown 138,3,3,19.8444819366294,19.2834250332555,0.561056903373903,0.677993943072177,0
Unknown 139,3,3,26.9085538148298,26.5254213036099,0.383132511219884,0.51755646350604,0
Unknown 140,3,3,22.5572821269653,22.4909070392647,0.066375087700564,0.836221366375773,0
Unknown 141,3,3,25.487147870249,24.9566793533908,0.530468516858246,0.270159507883,0
Unknown 142,3,3,21.649099066555,22.2523389118626,-0.603239845307591,0.272116269620751,0
Unknown 143,3,3,23.8790698796422,23.4479902884228,0.431079591219405,0.465759382084721,0
Unknown 144,3,3,22.4094054140275,21.9559933396699,0.453412074357669,0.403556141062968,0
Unknown 145,3,3,20.9607686211504,21.4473103454313,-0.486541724280865,0.527507307877961,0
Unknown 146,3,3,18.994197958356,17.8391892203735,1.1550087379825,0.663184267722382,0
Unknown 147,3,3,21.923023164522,22.0901797358896,-0.167156571367581,0.866052848303808,0
Unknown 148,3,3,24.8707746187172,23.1222460945856,1.74852852413165,0.500601416804404,0
Unknown 149,3,3,27.4412257527612,27.0841487534117,0.35707699934952,0.575005187597426,0
Unknown 150,3,3,23.5459728527911,23.644002526757,-0.0980296739658719,0.908676934393731,0
Unknown 151,3,3,19.509013935706,17.7429447222446,1.76606921346135,0.543897373953529,0
Unknown 152,3,3,22.6377807773163,23.9462821735403,-1.30850139622402,0.567842012779478,0
Unknown 153,3,3,19.5683620177855,20.2965071748554,-0.72814515706991,0.723429746229278,0
Unknown 154,3,3,22.6090030130328,22.3694846064811,0.239518406551777,0.918075149515403,0
Unknown 155,3,3,26.3797936183078,26.1909846386543,0.18880897965353,0.84739470071711,0
Unknown 156,3,3,22.5703521851057,22.6632067227262,-0.0928545376204433,0.954106298663326,0
Unknown 157,3,3,20.7388314794503,21.3707527394613,-0.631921260011012,0.700261681824394,0
Unknown 158,3,3,20.489490884986,20.5986184071785,-0.10912752219248,0.960860551601429,0
Unknown 159,3,3,25.1982945117348,24.694805747527,0.503488764207891,0.715195798979772,0
Unknown 160,3,3,25.2013028300861,24.8408261940869,0.360476635999234,0.713811281582248,0
Unknown 161,3,3,19.7499275589793,19.4539125812675,0.296014977711792,0.872439004029816,0
Unknown 162,3,3,25.9598947185623,26.2080708146225,-0.248176096060181,0.771824497433195,0
Unknown 163,3,3,18.2176284328884,17.3979616599072,0.819666772981211,0.75866837645254,0
Unknown 164,3,3,22.3225904263857,22.9336427136518,-0.611052287266141,0.650818912597775,0
Unknown 165,3,3,23.9704971917283,22.0367261528594,1.93377103886884,0.198502466041834,0
Unknown 166,3,3,18.5631857141891,20.551625434662,-1.98843972047293,0.298702336202209,0
Unknown 167,3,3,25.221802209547,25.4625023025668,-0.240700093019758,0.765910202053647,0
Unknown 168,3,3,25.331184559121,25.1303904344397,0.200794124681295,0.743501237658411,0
Unknown 169,3,3,21.9423869522706,22.4257295935992,-0.483342641328612,0.837523817973495,0
Unknown 170,3,3,22.5160324577389,22.5768545008488,-0.060822043109976,0.949279137844483,0
Unknown 171,3,3,26.0205045230628,25.6508802048632,0.369624318199595,0.464336878660569,0
Unknown 172,3,3,23.2050424131108,24.0238002396076,-0.818757826496814,0.620547014099663,0
Unknown 173,3,3,23.9722245033108,24.8890633681812,-0.916838864870371,0.497443503592744,0
Unknown 174,3,3,24.4151647482832,24.6190359993336,-0.203871251050387,0.776167118015411,0
Unknown 175,3,3,27.8127855457061,27.7093668619653,0.103418683740742,0.895426232256808,0
Unknown 176,3,3,18.1548006516975,18.0839009555299,0.0708996961675759,0.980816701322551,0
Unknown 177,3,3,18.7295109352483,18.9389669190811,-0.209455983832829,0.94853678556209,0
Unknown 178,3,3,21.463438054467,22.6182943155791,-1.15485626111208,0.28271948224909,0
Unknown 179,3,3,24.7333413640239,24.7117024325713,0.0216389314525571,0.977582941057644,0
Unknown 180,3,3,20.186525559585,20.665173403317,-0.478647843731959,0.886940530894379,0
Unknown 181,3,3,20.7287367338859,22.2262499020216,-1.49751316813567,0.386631347845308,0
Unknown 182,3,3,18.1746963921104,16.5590859804286,1.6156104116818,0.596624626965421,0
Unknown 183,3,3,24.0292461577893,23.1256472237983,0.903598933991038,0.154785079736577,0
Unknown 184,3,3,20.2474835576383,22.1169569687402,-1.86947341110196,0.20947439958008,0
Unknown 185,3,3,24.3924917141501,23.833828713329,0.55866300082111,0.578242393428455,0
Unknown 186,3,3,22.2209906301346,22.4261024324222,-0.205111802287519,0.820766609041278,0
Unknown 187,3,3,17.95982503622,16.5932914626884,1.36653357353153,0.656288606187876,0
Unknown 188,3,3,25.750078779206,25.3320220964502,0.418056682755854,0.426053315986762,0
Unknown 189,3,3,25.00051807153,24.3098714269513,0.690646644578745,0.0230339569558712,1
Unknown 190,3,3,24.4069662065367,24.5275186356819,-0.120552429145274,0.905753011255673,0
Unknown 191,3,3,25.7290501639721,25.3577331903842,0.371316973587859,0.550674666279406,0
Unknown 192,3,3,26.1362740513363,26.2335684486817,-0.0972943973454541,0.931822937920672,0
Unknown 193,3,3,24.1445763935236,24.7659276794757,-0.621351285952105,0.624940876630341,0
Unknown 194,3,3,23.0429249300759,23.0541727420022,-0.0112478119262711,0.988389334320391,0
Unknown 195,3,3,22.4382593144139,22.4050352764267,0.0332240379872104,0.970271409545851,0
Unknown 196,3,3,22.8572855666528,23.6748917372425,-0.817606170589706,0.443510021505208,0
Unknown 197,3,3,20.7328259704985,22.2232272059127,-1.49040123541417,0.271933297320032,0
Unknown 198,3,3,23.5308685288641,24.0114776347646,-0.480609105900502,0.646492903306813,0
Unknown 199,3,3,22.2502179338743,22.3495399161563,-0.0993219822820528,0.863755895317917,0
Unknown 200,3,3,23.4576378676082,23.8695821038699,-0.411944236261707,0.457055689947649,0
Unknown 201,3,3,23.7481139145653,23.7416734298094,0.00644048475588832,0.989321029126356,0
Unknown 202,3,3,23.2083556501,23.0271251164602,0.181230533639823,0.837264311992285,0
Unknown 203,3,3,19.082258155261,22.693218227758,-3.61096007249699,0.0297574576392485,-1
Unknown 204,3,3,20.2239957007415,20.2728577728502,-0.0488620721087365,0.975007994404516,0
Unknown 205,3,3,22.9867826789708,21.6464986375529,1.34028404141792,0.140966269659698,0
Unknown 206,3,3,20.5645860144288,20.5045764501687,0.0600095642601488,0.95397460269115,0
Unknown 207,3,3,21.0081045745224,20.3239446360062,0.68415993851626,0.655587943988455,0
Unknown 208,3,3,24.4886132259024,24.5364402167559,-0.0478269908535296,0.939926376052366,0
Unknown 209,3,3,25.4975366715342,25.0195476991137,0.477988972420555,0.512618877125161,0
Unknown 210,3,3,26.7534999518874,27.1573004355823,-0.403800483694862,0.564905652351625,0
Unknown 211,3,3,22.4285741381639,22.9193485285989,-0.490774390435018,0.387778259397923,0
Unknown 212,3,3,17.6120174254109,16.4025678454579,1.20944957995296,0.71107443476335,0
Unknown 213,3,3,20.0694970844348,20.4698296132478,-0.400332528812996,0.869917192336169,0
Unknown 214,3,3,16.7398489829159,15.4304228974374,1.30942608547847,0.585834179556921,0
Unknown 215,3,3,23.1427645088525,23.9434486652968,-0.800684156444248,0.69482546101103,0
Unknown 216,3,3,20.3356808151448,22.3664689290071,-2.03078811386234,0.353003672730487,0
Unknown 217,3,3,26.3711629401109,26.5829245850552,-0.211761644944271,0.861685148682329,0
Unknown 218,3,3,20.476111738436,22.17802019727,-1.70190845883397,0.493473552566395,0
Unknown 219,3,3,22.8208201751977,23.1134288305813,-0.292608655383617,0.740609473966936,0
Unknown 220,3,3,21.2773172587552,21.4408034242784,-0.163486165523217,0.844442577234975,0
Unknown 221,3,3,22.5153268735005,22.7719078005325,-0.25658092703198,0.819017805712301,0
Unknown 222,3,3,22.810514941647,22.0390439831766,0.771470958470438,0.624668943808949,0
Unknown 223,3,3,16.9788705742617,21.0330243571849,-4.05415378292316,0.0290884972063037,-1
Unknown 224,3,3,22.474090792488,22.3379534011137,0.13613739137438,0.7793341016676,0
Unknown 225,3,3,21.315318307921,21.7255875625487,-0.410269254627632,0.394201075195802,0
Unknown 226,3,3,23.5243544704295,23.5179678173095,0.00638665312005315,0.993788890260494,0
Unknown 227,3,3,21.2730837602527,21.3711159781366,-0.0980322178838726,0.938895530211664,0
Unknown 228,3,3,24.4291851056602,24.0652920949107,0.363893010749464,0.758275579233984,0
Unknown 229,3,3,21.6019924541333,21.8295813257641,-0.227588871630783,0.785982526936068,0
Unknown 230,3,3,22.8627772773521,23.3142188949973,-0.451441617645223,0.613820014513917,0
Unknown 231,3,3,25.3219555431545,25.3302139001051,-0.00825835695054167,0.992573291515655,0
Unknown 232,3,3,24.1380364074067,24.0950640453929,0.0429723620137743,0.977145854497364,0
Unknown 233,3,3,23.758213464422,23.6944276498497,0.0637858145722703,0.925749521562197,0
Unknown 234,3,3,21.3080359162892,21.952538140483,-0.644502224193804,0.567527001343156,0
Unknown 235,3,3,22.2626163784479,22.2884689181271,-0.025852539679164,0.987775011729338,0
Unknown 236,3,3,22.1517454450952,22.6211633555064,-0.469417910411245,0.878482726889277,0
Unknown 237,3,3,22.3592001433631,24.1395664097186,-1.78036626635551,0.491671764513362,0
Unknown 238,3,3,26.9077653289835,26.0860737749691,0.821691554014368,0.26850567404916,0
Unknown 239,3,3,24.1445057530903,23.819605464183,0.324900288907276,0.652911606711414,0
Unknown 240,3,3,23.5430304804831,22.59975277507,0.943277705413113,0.101190730704656,0
Unknown 241,3,3,22.182134833539,21.8613873891565,0.32074744438243,0.643158166203414,0
Unknown 242,3,3,19.0334829187376,18.5572713207752,0.476211597962404,0.788285957363809,0
Unknown 243,3,3,24.8627405619991,24.8420144075661,0.0207261544329995,0.981844807287348,0
Unknown 244,3,3,27.5405858799364,27.3302669812231,0.210318898713286,0.789298405804274,0
Unknown 245,3,3,20.8339305448248,20.225166423068,0.608764121756888,0.79857214839817,0
Unknown 246,3,3,23.058642719987,21.6947464386801,1.3638962813069,0.264578658639511,0
Unknown 247,3,3,23.9601199681545,23.9236492166473,0.0364707515072276,0.986560320268935,0
Unknown 248,3,3,21.0199103236902,20.4968430502249,0.523067273465262,0.782778976029851,0
Unknown 249,3,3,21.6535211436829,21.0874988308433,0.566022312839575,0.398284418294,0
Unknown 250,3,3,23.1154733408206,23.6977488137699,-0.582275472949288,0.524098769037501,0
Unknown 251,3,3,21.6401552958627,22.2036399128367,-0.563484616973991,0.53640441374834,0
Unknown 252,3,3,22.4974073976127,23.0485732234435,-0.551165825830733,0.692886103761653,0
Unknown 253,3,3,19.9228365422573,20.0488619308586,-0.126025388601253,0.918820703520466,0
Unknown 254,3,3,20.2250403783122,21.4429479018763,-1.21790752356412,0.247872590320585,0
Unknown 255,3,3,22.6810497084279,22.3466093181975,0.334440390230405,0.746117208247993,0
Unknown 256,3,3,21.019524721498,22.3806810185822,-1.36115629708421,0.649299314583392,0
Unknown 257,3,3,21.1120617017586,23.7784922027102,-2.66643050095159,0.280218210736254,0
Unknown 258,3,3,25.6636092480993,26.6053345778733,-0.941725329774023,0.237304321931166,0
Unknown 259,3,3,21.1401624632513,22.8531050632968,-1.7129426000455,0.465324323815706,0
Unknown 260,3,3,24.0446422966236,25.347247260152,-1.30260496352842,0.253464778755912,0
Unknown 261,3,3,19.0590379054516,20.3017916356537,-1.24275373020202,0.605768628173817,0
Unknown 262,3,3,25.0694155170026,26.0164420275229,-0.947026510520303,0.381195867482257,0
Unknown 263,3,3,22.9135107869069,23.8620110791468,-0.948500292239871,0.247539200782627,0
Unknown 264,3,3,20.1589752137838,23.2533384087463,-3.09436319496252,0.326841572995911,0
Unknown 265,3,3,21.3190098919951,24.0484082231815,-2.72939833118638,0.302294003665924,0
