Name,Count_pre,Count_2,Count_4,Count_6,Count_8,Count_10,Mean_pre,Mean_2,Mean_4,Mean_6,Mean_8,Mean_10,Fold_change_pre_vs_2,Fold_change_pre_vs_4,Fold_change_pre_vs_6,Fold_change_pre_vs_8,Fold_change_pre_vs_10,Fold_change_2_vs_4,Fold_change_2_vs_6,Fold_change_2_vs_8,Fold_change_2_vs_10,Fold_change_4_vs_6,Fold_change_4_vs_8,Fold_change_4_vs_10,Fold_change_6_vs_8,Fold_change_6_vs_10,Fold_change_8_vs_10,P_value_A_pre_vs_2,P_value_A_pre_vs_4,P_value_A_pre_vs_6,P_value_A_pre_vs_8,P_value_A_pre_vs_10,P_value_A_2_vs_4,P_value_A_2_vs_6,P_value_A_2_vs_8,P_value_A_2_vs_10,P_value_A_4_vs_6,P_value_A_4_vs_8,P_value_A_4_vs_10,P_value_A_6_vs_8,P_value_A_6_vs_10,P_value_A_8_vs_10,Flag_A_pre_vs_2,Flag_A_pre_vs_4,Flag_A_pre_vs_6,Flag_A_pre_vs_8,Flag_A_pre_vs_10,Flag_A_2_vs_4,Flag_A_2_vs_6,Flag_A_2_vs_8,Flag_A_2_vs_10,Flag_A_4_vs_6,Flag_A_4_vs_8,Flag_A_4_vs_10,Flag_A_6_vs_8,Flag_A_6_vs_10,Flag_A_8_vs_10
Sugars-Monosaccharides-Hexoses2,6,6,6,5,5,6,26.2433350125498,26.2682637990465,26.4286766303632,26.0517522628284,26.1019082341166,27.065559427683,-0.0249287864967158,-0.185341617813343,0.191582749721388,0.141426778433257,-0.822224415133139,-0.160412831316627,0.216511536218103,0.166355564929972,-0.797295628636423,0.37692436753473,0.326768396246599,-0.636882797319796,-0.050155971288131,-1.01380716485453,-0.963651193566395,0.941580794610937,0.586842121719817,0.59222339495685,0.692207743261743,0.021328503940211,0.637896194210909,0.545260444355436,0.641655883845098,0.0251972743503135,0.295527917764846,0.363302104458521,0.0692728549665415,0.892942882224992,0.00778052071409152,0.0109478574060285,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,-1
Sugars-Trisaccharide,6,6,6,5,5,6,22.2807558529234,21.7416252636841,22.1908624534078,21.806269314034,21.6364973134222,21.8246392974791,0.539130589239281,0.0898933995156206,0.474486538889444,0.644258539501255,0.456116555444314,-0.449237189723661,-0.0646440503498376,0.105127950261974,-0.0830140337949672,0.384593139373823,0.554365139985634,0.366223155928694,0.169772000611811,-0.0183699834451296,-0.188141984056941,0.228910015714455,0.838979862434875,0.310816825891471,0.172049698761839,0.306937407894022,0.314155103290994,0.889172544363902,0.820769201766518,0.851144384089985,0.409880232573203,0.237926195582758,0.410475840690268,0.726290178692955,0.968407204792435,0.685447585109345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trans-10-Heptadecenoic acid,6,6,6,5,5,6,24.1532060713673,23.440786135172,23.376372584393,23.3082585174498,23.2208300837887,23.2555141049014,0.71241993619531,0.776833486974301,0.844947553917493,0.932375987578546,0.897691966465878,0.0644135507789905,0.132527617722182,0.219956051383235,0.185272030270568,0.0681140669431919,0.155542500604245,0.120858479491577,0.0874284336610529,0.0527444125483854,-0.0346840211126676,0.010420494795261,0.00569663895489988,0.00432181032003117,0.00190679661326053,0.00174814070014779,0.805726149818665,0.630007003509709,0.425690792349615,0.481052908150527,0.804159787765641,0.57212429266679,0.64492370048612,0.760637363529991,0.847697353152243,0.899480012168191,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Unknown 001,6,6,6,5,5,6,20.5766289533954,21.3085961238484,20.2298992909032,19.1258763323717,20.5222354834838,20.6555152978173,-0.731967170453032,0.346729662492216,1.4507526210237,0.0543934699115631,-0.0788863444218784,1.07869683294525,2.18271979147673,0.786360640364595,0.653080826031154,1.10402295853148,-0.292336192580652,-0.425616006914094,-1.39635915111214,-1.52963896544558,-0.133279814333441,0.562499508125865,0.783331533041969,0.277460340559459,0.967170133070386,0.950082736118653,0.395068556230057,0.106778103828424,0.553096466207543,0.60513008049526,0.406437595537518,0.825009426034244,0.735796326838732,0.316142713350917,0.252726281948506,0.919676904946056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 002,6,6,6,5,5,6,18.1527462422654,19.3973897779737,19.1198063636146,20.2532985497407,19.3869542313405,21.8297384327233,-1.24464353570826,-0.96706012134911,-2.10055230747524,-1.23420798907511,-3.67699219045789,0.27758341435915,-0.855908771766977,0.010435546633154,-2.43234865474963,-1.13349218612613,-0.267147867725996,-2.70993206910878,0.866344318400131,-1.57643988298265,-2.44278420138278,0.235945849863086,0.354718524763035,0.0613823249309528,0.261844050661635,0.00128570198675624,0.78904679525408,0.433791401451996,0.992343278556838,0.0250828399641456,0.301931588840292,0.806044130766526,0.0134909956616708,0.447978765205677,0.154690533786478,0.0313399429416927,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,-1
Unknown 003,6,6,6,5,5,6,21.3796338483144,21.7430976781934,21.9709134593254,21.1719690301159,21.8801348828114,21.6606837548585,-0.363463829879066,-0.591279611011025,0.207664818198428,-0.500501034497027,-0.281049906544155,-0.227815781131959,0.571128648077494,-0.137037204617961,0.0824139233349115,0.798944429209453,0.0907785765139977,0.31022970446687,-0.708165852695455,-0.488714724742582,0.219451127952873,0.367435446518498,0.147322732049964,0.62163768619839,0.239127492029159,0.484564598058988,0.570413269405382,0.18079421286798,0.744360297814954,0.836948862948055,0.0650968377114116,0.828888376470629,0.440819102162216,0.114428684450648,0.250098293921521,0.602082737178261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 004,6,6,6,5,5,6,25.9223302406802,26.1452211936688,26.3165348555863,26.4782173882192,26.096849674141,26.1165712707403,-0.22289095298866,-0.394204614906077,-0.555887147539053,-0.174519433460855,-0.194241030060159,-0.171313661917416,-0.332996194550393,0.0483715195278052,0.0286499229285013,-0.161682532632977,0.219685181445222,0.199963584845918,0.381367714078198,0.361646117478895,-0.0197215965993038,0.161107346660663,0.0166913391534743,0.00192515122825479,0.291718988221496,0.220055184995438,0.277983178787293,0.0497867336252201,0.768015113506558,0.854543117418252,0.327983340961883,0.186965041509312,0.20712752719169,0.0326121645818504,0.0341746613605458,0.904211856115417,0,-1,-1,0,0,0,-1,0,0,0,0,0,1,1,0
Unknown 005,6,6,6,5,5,6,24.8424866516162,24.7455746029175,23.2248419625332,24.6648831669298,23.7012754657207,24.5525823669497,0.0969120486986839,1.61764468908299,0.177603484686379,1.14121118589549,0.289904284666484,1.5207326403843,0.0806914359876956,1.04429913719681,0.1929922359678,-1.44004120439661,-0.476433503187494,-1.3277404044165,0.963607701209114,0.112300799980105,-0.851306901229009,0.925444940743731,0.126232602302982,0.870136806855404,0.29812918045238,0.779667497913038,0.149590622795287,0.940778785784494,0.340285007967319,0.852203595947205,0.191735182159447,0.661456502476768,0.206356344571974,0.398685459539059,0.917654749806227,0.435679739804885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 006,6,6,6,5,5,6,25.6981894485946,25.8059243537596,25.9312691949951,25.9719176684578,25.9420482139839,26.1307105805759,-0.107734905164993,-0.233079746400492,-0.273728219863148,-0.243858765389326,-0.43252113198124,-0.125344841235499,-0.165993314698156,-0.136123860224334,-0.324786226816247,-0.0406484734626567,-0.0107790189888348,-0.199441385580748,0.0298694544738218,-0.158792912118091,-0.188662366591913,0.584929435529896,0.241917825505178,0.191450820330062,0.243042109239366,0.0348042176668254,0.52551057197651,0.423763541386142,0.511044940207708,0.106888004987115,0.843863643390878,0.958333793200504,0.315081166067888,0.889774533786242,0.443923364720909,0.364074445620768,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
Unknown 007,6,6,6,5,5,6,24.4701590406705,24.7518027546698,24.4937973634446,24.559970464507,24.2639207430709,24.5692132287145,-0.281643713999316,-0.0236383227741044,-0.0898114238364798,0.20623829759958,-0.0990541880439473,0.258005391225211,0.191832290162836,0.487882011598895,0.182589525955368,-0.0661731010623754,0.229876620373684,-0.0754158652698429,0.296049721436059,-0.0092427642074675,-0.305292485643527,0.228307519870667,0.918401419267091,0.710862279456536,0.397116923812741,0.668197390730082,0.268760638659667,0.430510693653393,0.0514888736542188,0.431297148956011,0.78463331833816,0.346004214481872,0.743997149131326,0.247189816991511,0.969530831236415,0.213492128797277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 008,6,6,6,5,5,6,25.7233481041281,25.8059243537596,25.9312691949951,25.9719176684578,25.9420482139839,26.1307105805759,-0.0825762496315399,-0.207921090867039,-0.248569564329696,-0.218700109855874,-0.407362476447787,-0.125344841235499,-0.165993314698156,-0.136123860224334,-0.324786226816247,-0.0406484734626567,-0.0107790189888348,-0.199441385580748,0.0298694544738218,-0.158792912118091,-0.188662366591913,0.676978233987172,0.298195917483701,0.237047798034181,0.296827926701801,0.0471119793377734,0.527997664901509,0.426537436788436,0.513581557745383,0.108926123785526,0.84479439618204,0.958585315185631,0.317961470109464,0.890436109984106,0.446652718364441,0.366937456079772,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
Unknown 009,6,6,6,5,5,6,24.1436747392868,24.3448843549909,24.937189949979,24.6190728227027,24.343827841316,24.5463068613148,-0.201209615704116,-0.793515210692238,-0.475398083415968,-0.200153102029272,-0.402632122028056,-0.592305594988122,-0.274188467711852,0.00105651367484327,-0.20142250632394,0.31811712727627,0.593362108662966,0.390883088664182,0.275244981386695,0.0727659613879119,-0.202479019998783,0.340785631518237,0.000675980812422455,0.0375659133335225,0.365861776552559,0.0626074515127734,0.00805770715312522,0.218370924046703,0.996163224333363,0.340283323100975,0.155177997519323,0.0109601220690723,0.0701749051991566,0.236322263768023,0.740746769576129,0.360399956521787,0,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0
Unknown 010,6,6,6,5,5,6,23.1750319744437,21.6675546382569,21.6568371222533,21.3259049224334,21.1325322458288,21.051208176226,1.50747733618683,1.5181948521904,1.8491270520103,2.04249972861491,2.12382379821778,0.0107175160035631,0.341649715823461,0.535022392428075,0.61634646203095,0.330932199819898,0.524304876424512,0.605628946027387,0.193372676604614,0.274696746207489,0.081324069602875,0.0011885192137358,0.00111115036527124,0.00023237966803065,6.99980327709455e-05,2.20778502630499e-05,0.979716391210434,0.442114480984395,0.232271352327041,0.151305756047381,0.456416642955771,0.241522253833184,0.158283342030585,0.67587656381269,0.535807053328684,0.854102436722501,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Unknown 011,6,6,6,5,5,6,25.3139566689647,25.5210935086075,25.6641796669087,25.7810694694247,25.2611849883374,25.3172659943507,-0.207136839642843,-0.350222997943987,-0.467112800459979,0.0527716806272522,-0.00330932538598461,-0.143086158301145,-0.259975960817137,0.259908520270095,0.203827514256858,-0.116889802515992,0.40299467857124,0.346913672558003,0.519884481087232,0.463803475073995,-0.0560810060132368,0.402668826430378,0.161869831432131,0.0783628911150818,0.837960454995511,0.989264422625962,0.561910964704447,0.317913219409985,0.318036533007684,0.41013363021188,0.651047059087202,0.126188832173663,0.165733333061186,0.0616363407322973,0.0803840251944773,0.827961482887408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 012,6,6,6,5,5,6,22.6115939565803,22.3162341148601,22.4949940858288,22.3169881102037,22.1028317582153,22.3100332173708,0.295359841720273,0.116599870751543,0.294605846376594,0.508762198365083,0.301560739209567,-0.178759970968731,-0.000753995343679037,0.21340235664481,0.00620089748929331,0.178005975625052,0.392162327613541,0.184960868458024,0.214156351988489,0.00695489283297235,-0.207201459155517,0.224067337874654,0.627378329097727,0.24698546010652,0.0506792306391495,0.214747573848324,0.458042455236603,0.997606907783084,0.398992300640517,0.979360875231534,0.480872403161851,0.126729312332743,0.442756350800068,0.417499546120924,0.977928924830153,0.412663932555976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 013,6,6,6,5,5,6,22.4039351989352,22.5649783910291,22.8275622272594,22.9243112135833,22.2871233455278,22.5892196222468,-0.16104319209386,-0.423627028324169,-0.520376014648132,0.116811853407373,-0.185284423311561,-0.262583836230309,-0.359332822554272,0.277855045501234,-0.0242412312177009,-0.0967489863239628,0.540438881731543,0.238342605012608,0.637187868055506,0.335091591336571,-0.302096276718935,0.567651081194691,0.139383669864055,0.085624871870026,0.692206049272486,0.511234950650154,0.353742018015833,0.228781869831096,0.349534649127706,0.931245942226484,0.742897910886639,0.0748135732456379,0.399289719117247,0.0459235574099444,0.260925552567572,0.309791476131438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Unknown 014,6,6,6,5,5,6,23.741303072926,24.202777473824,23.9739206493023,23.9606020142354,24.1911274611178,23.950469490256,-0.46147440089797,-0.232617576376324,-0.219298941309443,-0.449824388191814,-0.20916641733,0.228856824521646,0.242175459588527,0.0116500127061556,0.25230798356797,0.0133186350668808,-0.21720681181549,0.0234511590463242,-0.230525446882371,0.0101325239794434,0.240657970861815,0.106933862846465,0.408237413363774,0.456727714197559,0.132841499897549,0.456571957797,0.415765459728073,0.411654397349655,0.968303639699539,0.370235737463459,0.963766879835634,0.460991275805425,0.933146011393986,0.453862691566277,0.972430430912748,0.41455554226343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 015,6,6,6,5,5,6,24.2014516264974,23.8310260384805,24.1477131157423,24.1184192665934,23.8535262242158,23.9530416285487,0.370425588016989,0.0537385107551138,0.0830323599040419,0.347925402281675,0.248409997948738,-0.316687077261875,-0.287393228112947,-0.0225001857353142,-0.122015590068251,0.0292938491489281,0.294186891526561,0.194671487193624,0.264893042377633,0.165377638044696,-0.0995154043329372,0.138538052003104,0.826542564954189,0.746943142198728,0.182970356775667,0.315293924899043,0.203003381350028,0.268926580035118,0.930262456343886,0.619424264111041,0.909290796768645,0.25802078507458,0.429700480222223,0.328088436397619,0.52159459660551,0.699075559910995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 016,6,6,6,5,5,6,22.1173851609372,22.4572033406188,22.5984649975805,22.7105394679984,22.3028188136798,22.333846386153,-0.339818179681558,-0.481079836643286,-0.593154307061173,-0.185433652742638,-0.216461225215749,-0.141261656961728,-0.253336127379615,0.154384526938919,0.123356954465809,-0.112074470417888,0.295646183900647,0.264618611427537,0.407720654318535,0.376693081845424,-0.0310275724731106,0.104303378739957,0.024537404218928,0.00928586804552424,0.389818829455613,0.294008688646012,0.490991645769068,0.242740220525078,0.473113992936445,0.547141981560204,0.601701696000372,0.174680451341514,0.201727042144797,0.0765669721344573,0.086863862661241,0.884843491425325,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 017,6,6,6,5,5,6,26.4102632211685,26.3841225488701,25.6034948413194,27.0098571781412,25.282182575074,25.987383386216,0.0261406722983359,0.806768379849014,-0.599593956972779,1.12808064609448,0.422879834952443,0.780627707550678,-0.625734629271115,1.10193997379614,0.396739162654107,-1.40636233682179,0.321312266245464,-0.383888544896571,1.72767460306726,1.02247379192522,-0.705200811142035,0.971995709890762,0.283635625140065,0.445045448073272,0.156127661568902,0.571217262885551,0.299210617471447,0.425669426268694,0.165599416770708,0.595113747727042,0.0799460084398402,0.681220682156267,0.607035141429184,0.0414713541964378,0.197204499847477,0.370032102572142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Unknown 018,6,6,6,5,5,6,23.3767511571519,23.969181655536,23.4215992395101,23.4676743897274,23.4822600510826,23.7390318119533,-0.592430498384097,-0.0448480823582216,-0.0909232325754772,-0.105508893930701,-0.362280654801413,0.547582416025875,0.50150726580862,0.486921604453396,0.230149843582684,-0.0460751502172556,-0.0606608115724789,-0.317432572443192,-0.0145856613552233,-0.271357422225936,-0.256771760870713,0.0974511787010624,0.897648387378329,0.80371162965163,0.773069863724186,0.303346720230877,0.124222593474151,0.17729796901131,0.18982467425428,0.510778750779385,0.899729719488074,0.868256866079173,0.366070163920679,0.969532525547725,0.460193055440694,0.484432132828086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 019,6,6,6,5,5,6,23.0201101107375,22.8285774603244,23.2711150597294,22.9710092628459,22.5463267909583,22.7729385254944,0.191532650413084,-0.251004948991831,0.0491008478916015,0.47378331977923,0.247171585243098,-0.442537599404915,-0.142431802521482,0.282250669366146,0.0556389348300144,0.300105796883432,0.724788268771061,0.498176534234929,0.424682471887628,0.198070737351497,-0.226611734536132,0.402065540480085,0.274305207724942,0.836755167654811,0.0545172932610056,0.281545098709799,0.0592952593802767,0.551172440891768,0.241914703343505,0.806580928431371,0.214138220964483,0.00472142919099494,0.035213240013294,0.0960603841175485,0.408600023991753,0.345349143586406,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Unknown 020,6,6,6,5,5,6,21.4047984121017,22.3974953155021,21.7045633633835,21.5099766957978,21.7075042260643,22.0628603900701,-0.9926969034004,-0.29976495128178,-0.105178283696112,-0.302705813962639,-0.658061977968437,0.69293195211862,0.887518619704288,0.689991089437761,0.334634925431963,0.194586667585668,-0.00294086268085891,-0.358297026686657,-0.197527530266527,-0.552883694272325,-0.355356164005798,0.0838909536136256,0.592627191646926,0.857621133444134,0.606388348284298,0.244755695304878,0.221248468557926,0.137765072435878,0.244882567969642,0.550580446512809,0.740135831435854,0.995996465032338,0.522955450546747,0.747172207976378,0.349347720489588,0.545641208251306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 021,6,6,6,5,5,6,23.3312492448549,22.778916116978,23.1215467638892,23.1204278887411,22.4537519713275,22.7546209071562,0.55233312787697,0.209702480965763,0.210821356113847,0.877497273527478,0.57662833769875,-0.342630646911207,-0.341511771763123,0.325164145650508,0.0242952098217799,0.00111887514808373,0.667794792561715,0.366925856732987,0.666675917413631,0.365806981584903,-0.300868935828728,0.0784254820933764,0.493687801265835,0.51162509456016,0.00991008849430403,0.0668227982390331,0.266757599232265,0.290717942922759,0.313976717658929,0.936530557693629,0.997209949085381,0.0443188094335126,0.235073167281547,0.0538481235279585,0.258454262506435,0.350871999286127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Unknown 022,6,6,6,5,5,6,23.8987640316267,23.5030199410148,23.6461787584593,23.5216726443906,23.4670321975445,23.8051291140454,0.395744090611966,0.252585273167394,0.377091387236099,0.431731834082264,0.0936349175813262,-0.143158817444572,-0.0186527033758672,0.0359877434702973,-0.30210917303064,0.124506114068705,0.179146560914869,-0.158950355586068,0.0546404468461645,-0.283456469654773,-0.338096916500938,0.0979557099582767,0.283846193789585,0.131088028342339,0.0858067225593659,0.688508870951982,0.540723181419197,0.939221398827851,0.88306132815791,0.201871699109946,0.611597874494832,0.466104856412046,0.497350495503595,0.830724223655272,0.252194734853722,0.174121993217433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 023,6,6,6,5,5,6,21.3383803929485,21.5319549117906,21.5671996340032,21.3127774884357,21.5609965446242,21.2701447752884,-0.193574518842137,-0.228819241054659,0.0256029045128301,-0.22261615167573,0.0682356176601608,-0.0352447222125214,0.219177423354967,-0.029041632833593,0.261810136502298,0.254422145567489,0.00620308937892844,0.297054858714819,-0.24821905618856,0.0426327131473307,0.290851769335891,0.764580203477638,0.723426346175146,0.969850195042042,0.742670184438209,0.915868106687543,0.956482142332319,0.746500205155218,0.96580323250158,0.685650955036414,0.70757449487556,0.99269355829217,0.646192671971676,0.726003739427644,0.949818336722005,0.668171084831004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 024,6,6,6,5,5,6,19.834490965622,20.093128196919,21.4257311723398,21.1475266308071,20.7112826248648,21.5303192716548,-0.25863723129703,-1.59124020671781,-1.3130356651851,-0.87679165924283,-1.69582830603287,-1.33260297542078,-1.05439843388807,-0.6181544279458,-1.43719107473584,0.278204541532705,0.71444854747498,-0.104588099315063,0.436244005942275,-0.382792640847768,-0.819036646790043,0.67576454694589,0.0147010526903384,0.0502594000288719,0.18275301904742,0.00980784402122904,0.0380055566118002,0.111582394512358,0.343698655805228,0.0261294487340947,0.667981030461016,0.275075693690959,0.865515948226496,0.520479451904409,0.555663571406227,0.212371093099922,0,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0
Unknown 025,6,6,6,5,5,6,24.6587781643228,23.4245164209378,24.5979463494728,23.2312604799593,24.2146337963666,24.9257568388781,1.23426174338504,0.0608318148500828,1.42751768436352,0.444144367956206,-0.266978674555229,-1.17342992853495,0.193255940978485,-0.790117375428832,-1.50124041794027,1.36668586951344,0.383312553106123,-0.327810489405312,-0.983373316407317,-1.69449635891875,-0.711123042511435,0.0224044476945986,0.906021237906754,0.0126171125937722,0.413933458218468,0.605193434632323,0.0292389876929472,0.720914820082731,0.151277025588917,0.00651254588945665,0.0164566268061508,0.480078797510574,0.526107834424868,0.0896709309602808,0.0037288299211261,0.194953776746164,1,0,1,0,0,-1,0,0,-1,1,0,0,0,-1,0
Unknown 026,6,6,6,5,5,6,20.9585704031958,22.7044657215982,20.4147920334731,22.1776373887204,20.8552081718796,21.0966384446604,-1.74589531840242,0.543778369722705,-1.21906698552459,0.103362231316165,-0.138068041464589,2.28967368812513,0.526828332877834,1.84925754971859,1.60782727693783,-1.76284535524729,-0.44041613840654,-0.681846411187294,1.32242921684075,1.08099894406,-0.241430272780754,0.0963199444660964,0.59621532940695,0.261644576095142,0.923310430632011,0.89272846904432,0.0320154879562364,0.624397243436975,0.0932235622466848,0.124259794571614,0.10875453397421,0.682110537209987,0.507060517765457,0.244092761051356,0.318383926583962,0.822159936234859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Unknown 027,6,6,6,5,5,6,23.1529124064729,21.3187857882585,22.128154166803,22.3439739028672,21.6203997946559,22.2659320534146,1.83412661821448,1.02475823966998,0.808938503605699,1.53251261181703,0.886980353058359,-0.809368378544495,-1.02518811460878,-0.301614006397447,-0.947146265156118,-0.215819736064283,0.507754372147048,-0.137777886611623,0.723574108211331,0.07804184945266,-0.645532258758671,1.17713521580966e-05,0.00606677397214624,0.0336103225362769,0.000224181949592034,0.0157932393865027,0.0263553074893152,0.00847729725421024,0.411814880073496,0.0104721371921624,0.555860993896903,0.171738784715246,0.692805659685568,0.0659419898101804,0.830882798390505,0.0854085045803966,1,1,1,1,1,-1,-1,0,-1,0,0,0,0,0,0
Unknown 028,6,6,6,5,5,6,23.3951161214698,23.3436452277771,23.8343784420433,23.3708166870513,23.6801080165689,23.6480661804465,0.0514708936927093,-0.439262320573473,0.0242994344185199,-0.284991895099132,-0.25295005897674,-0.490733214266182,-0.0271714592741894,-0.336462788791842,-0.304420952669449,0.463561754991993,0.154270425474341,0.186312261596733,-0.309291329517652,-0.27724949339526,0.0320418361223922,0.862475834923115,0.146885958928132,0.93783602143618,0.363921127205933,0.397547782055941,0.106701992604887,0.930507249471061,0.285163945627656,0.309991560045463,0.144486614370028,0.621257218200305,0.531984889535092,0.345768970928564,0.376910192823606,0.918093659879839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 029,6,6,6,5,5,6,21.7072917013673,21.884992023512,21.8745733972393,21.3404195489085,21.9174403862641,21.8230317214875,-0.177700322144723,-0.167281695872035,0.36687215245875,-0.210148684896811,-0.115740020120249,0.0104186262726884,0.544572474603473,-0.0324483627520884,0.0619603020244739,0.534153848330785,-0.0428669890247768,0.0515416757517855,-0.577020837355562,-0.482612172579,0.0944086647765623,0.559843680825705,0.582950726163874,0.255190654757816,0.511240181337961,0.703617458456165,0.972645084948519,0.0956805551159797,0.918900083698542,0.838465648480905,0.101881837193921,0.893005317014703,0.865326546726056,0.0912029297994422,0.137705578853738,0.767202287866971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 030,6,6,6,5,5,6,22.8546913052468,23.0680349020149,23.1857888965755,22.5352233502721,22.9298851203186,22.7324245112899,-0.21334359676813,-0.331097591328707,0.319467954974712,-0.0751938150717919,0.122266793956882,-0.117753994560577,0.532811551742842,0.138149781696338,0.335610390725012,0.650565546303419,0.255903776256915,0.453364385285589,-0.394661770046504,-0.19720116101783,0.197460609028674,0.478966205137971,0.274906477046413,0.314364684794852,0.81120296904032,0.68402834825068,0.695062863369863,0.098573099509248,0.661143772515576,0.268557169218404,0.0461779212491085,0.418769755628458,0.138508509693967,0.235728213593158,0.532250060600205,0.531714542401784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Unknown 031,6,6,6,5,5,6,23.473493395662,23.6329060022113,23.9330073343785,24.0734595074204,24.0140938385715,24.1320202425193,-0.159412606549349,-0.459513938716544,-0.599966111758405,-0.540600442909572,-0.658526846857356,-0.300101332167195,-0.440553505209056,-0.381187836360223,-0.499114240308007,-0.140452173041862,-0.0810865041930278,-0.199012908140812,0.0593656688488338,-0.0585607350989505,-0.117926403947784,0.553240100268562,0.0946535687669208,0.040030965173408,0.0624515105372168,0.0194587185150772,0.268151255326499,0.125026722202127,0.182107673684929,0.0706897064992355,0.618098873753017,0.773151154514382,0.459971947984717,0.839813045645637,0.835031169327961,0.675313194170693,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0
Unknown 032,6,6,6,5,5,6,23.6401115434615,23.6021275117135,23.9327969708175,23.9282889855085,23.835485281278,24.1320202425193,0.0379840317479854,-0.292685427355959,-0.288177442046983,-0.195373737816492,-0.491908699057799,-0.330669459103945,-0.326161473794969,-0.233357769564478,-0.529892730805784,0.004507985308976,0.0973116895394668,-0.19922327170184,0.0928037042304908,-0.203731257010816,-0.296534961241306,0.889575293039611,0.289522211853208,0.319487472353171,0.497650848519501,0.0803301761343129,0.232740255542805,0.261041207297946,0.418736254051328,0.0606810910568632,0.987462761330145,0.734720575158169,0.46852838166242,0.756978290370928,0.479600230992009,0.305906829907751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 033,6,6,6,5,5,6,22.0233489746931,21.7785226492025,22.1008760403722,21.9828370080135,21.9695533474076,21.8372035846261,0.244826325490646,-0.0775270656791385,0.0405119666796239,0.0537956272855027,0.186145390066983,-0.322353391169784,-0.204314358811022,-0.191030698205143,-0.0586809354236628,0.118039032358762,0.131322692964641,0.263672455746121,0.0132836606058788,0.145633423387359,0.13234976278148,0.410614348110319,0.793323907482577,0.896094234828315,0.862338266791487,0.530519586455233,0.280776632306524,0.511712467890973,0.539339703427592,0.842763088291443,0.703887100916912,0.672499659657798,0.375999795606555,0.967292168899441,0.639347492705544,0.670096818947563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 034,6,6,6,5,5,6,21.046966094234,20.6975171271559,21.2165757330368,20.9155876798012,21.3195184174157,21.495142885998,0.349448967078096,-0.169609638802733,0.131378414432813,-0.272552323181674,-0.448176791763924,-0.519058605880829,-0.218070552645283,-0.622001290259771,-0.79762575884202,0.300988053235546,-0.102942684378942,-0.278567152961191,-0.403930737614488,-0.579555206196737,-0.175624468582249,0.463236793374811,0.720825159958062,0.791731743779502,0.584601426525554,0.348322680314589,0.278689855183613,0.661513979131144,0.217292244135349,0.100677053249635,0.54627316460144,0.836041949732867,0.558025959156914,0.439173692253255,0.249474305157964,0.724224015900101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 035,6,6,6,5,5,6,23.4946776136825,23.8948572045169,24.1871574386545,24.3847596255772,23.5762245135235,23.717284558773,-0.400179590834398,-0.692479824971947,-0.89008201189467,-0.0815468998409443,-0.222606945090504,-0.292300234137549,-0.489902421060272,0.318632690993454,0.177572645743894,-0.197602186922722,0.610932925131003,0.469872879881443,0.808535112053725,0.667475066804165,-0.14106004524956,0.517215323802728,0.26597447344054,0.175164517517702,0.899499268238436,0.717942854945866,0.635577321899726,0.450297260119214,0.622392584989288,0.773148386586318,0.759744133836935,0.347854703492714,0.4476439263851,0.236465097509525,0.305798943871751,0.827116915431786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
