Name,Pre_2_1,Pre_2_2,Pre_2_3,Pre_6_1,Pre_6_2,Pre_6_3,A_2_1,A_2_2,A_2_3,A_6_1,A_6_2,A_6_3,B_2_2,B_2_3,B_6_1,B_6_2,B_6_3,C_2_1,C_2_2,C_2_3,C_6_1,C_6_2,C_6_3,D_2_1,D_2_2,D_2_3,D_6_1,D_6_2,D_6_3,E_2_1,E_2_2,E_2_3,E_6_1,E_6_2,E_6_3
Unknown 020,22.5600863943157,21.3000069498589,19.8164084445053,21.1136772055067,21.2740367426652,22.2658936341699,22.5930405620208,21.398531119344,23.9428725623197,20.2139055375498,22.3531103167376,23.7848306934521,22.4585940615738,23.4434166869455,20.7966172544529,20.798995854178,21.4678219934253,20.8724707308835,22.6408176995685,21.2484340589296,20.5839850268071,22.1219417114766,22.6383215928224,21.8783092371733,22.0270672758547,21.0668773407962,21.4438557963251,21.5681224385546,22.3493640274673,22.5214678324022,22.3218033183618,22.1699746700492,22.4338594454982,21.1957588983415,21.6356170741794
Unknown 021,23.684982391423,23.2891415730515,22.3502765918916,23.2562414630589,23.5721036889273,23.7360686591889,22.5767039573738,22.2843513121852,23.3342175464066,22.9368394120355,22.9662819087395,22.4764214635385,23.0569593278008,23.238977993672,23.6622336312976,22.7513755718208,23.3074082671107,23.2285065465568,22.878776000327,22.4397068263714,23.5670491276977,23.4058666914288,22.3559319414163,23.4704577649099,21.1172155270866,22.7843067393183,23.0015504615535,22.5271317731085,22.7563211042465,21.9790924874843,23.1954865202486,22.7693805705244,22.714726595252,22.1965846271574,23.5737735406819
Unknown 022,23.8129059944981,23.7828799511524,23.7418879602569,23.3932670543666,24.4486758361476,24.1142862917503,23.6132134755686,23.5463650053249,23.8992784941241,23.4228866854651,23.4398847748366,22.9978101091808,23.6649258599113,23.6995969692265,23.8738542279578,23.4961768069851,23.7259664381465,24.0016624966489,22.981554162934,23.0920168359391,23.7099532108275,23.7409422642799,23.0638736412438,23.8479892963966,22.6008374968952,23.5687769147472,24.0319712781508,23.340651197701,23.7106898489044,24.555699027486,23.8447797335878,23.3792817960626,23.1096441902841,24.0141336131155,23.828555222148
Unknown 023,19.6075678996189,22.2842533825591,22.9232488700619,19.2693024519728,21.7383477299534,22.1088809219364,21.8298634891831,22.0207563607239,19.3580182966215,20.8548909356576,23.4337276190771,21.5957916678922,21.7571790735252,23.4611436044667,19.8619424280262,21.8500235813575,21.3444665171187,21.3409192436986,21.5593977905396,21.5599540061411,20.1126706272774,21.908711523198,22.920030973427,23.3203804476962,21.0408527747212,21.0454734223229,21.6415956606077,21.8086787354041,22.1861478787415,22.2259554675512,21.3126180047279,21.9505561209186,20.2475876463754,21.6950743806515,20.090395929917
Unknown 024,19.5380088325644,20.0198763151669,19.9510578103471,19.1607250083078,20.1395171988162,20.0990795269408,20.9591265540561,19.8260243403479,19.6089816205145,20.7463134921044,19.30170445337,20.0179376195325,23.0792539111334,21.8980358453016,19.8329679378877,19.996497432878,21.4718899854753,19.4973736768287,20.9847635393893,20.4375209178275,21.4820501300631,23.2536906386029,27.1481970537244,21.2723871212722,22.2033936351971,22.6261746051375,19.716771474579,19.8249676218005,19.1028715362861,21.2322907796188,21.4303205948851,22.7685986561392,20.7064113790543,21.7151599277935,21.2304531908497
Unknown 025,25.9855682437367,23.5596240760712,23.6503443579675,24.4187067489125,24.6806307397811,25.5591137178795,23.0875513567774,23.6655656217223,23.1974380704391,23.4527072384117,23.4603638058687,23.584791330819,25.2432490610178,25.0311501601956,24.6663485830557,23.7678507038824,25.1070051407009,21.8097495920358,22.7394872987888,23.6132963795793,23.2000948717891,24.7114400062797,24.5037986932881,25.4448278842782,22.6729500413949,24.7578595699685,25.0024871371073,24.1207038470226,24.4369341350161,24.6686298127413,25.120424158168,23.9961834404395,26.6314138254896,23.4623218359384,25.576886858903
Unknown 026,22.8736482647906,18.7679769722864,21.271814991977,22.347359368479,22.2093762889626,18.1825654310906,21.4069773236026,22.8303013569516,22.6264106284994,23.7441605728025,22.5924211266684,22.9278422194761,18.4236205061143,18.0660675416205,22.0503294560522,19.1037208258049,22.2305790747955,22.926569549257,22.818607242053,23.4929933953969,23.4658235071066,18.1019589984645,18.603202806368,22.3905443528975,20.1743112259641,22.8809847756412,18.8453964313383,23.0423847618557,19.2507294132749,20.9484137579404,22.1778017794491,22.1286738433309,19.716777684563,20.0669007347781,21.4425817663121
Unknown 027,23.2688777675942,23.4651361515349,22.3410589497456,22.8163270385925,23.0337252423561,23.8936681874257,20.7170009424851,20.5259495729266,21.2633796826702,22.1985073204346,21.4372307929538,21.6719653164919,22.589597905384,22.0795889672081,22.2695204004366,21.1209345622188,22.1418935254292,23.2591086642401,22.2294480303373,21.2591148588715,22.0708568840841,22.8191068254794,26.5419570131238,23.3633914562518,21.4890043527977,20.6480929411628,21.9431995425878,21.6743020368612,22.2651658485462,22.9483360216077,22.8088073199929,21.8128038985588,22.3950198535118,21.7273095328335,21.8046345923941
Unknown 028,23.0696662462971,23.0946358929557,23.5933164768236,23.1271609567224,23.0944747188117,24.2927613356197,23.2076261669017,23.2510189417943,23.6947060977594,23.7156664413385,23.0936421594784,23.0005304578014,24.3098759938085,24.7840074974887,23.7020263071963,23.4556084151215,23.6827734815636,22.8768764611865,23.5098985542615,22.8590315363288,23.304560187739,24.2214824444167,23.6721880229293,25.1914929879646,24.7198043796189,23.07022378303,23.2579825483429,23.1320844153215,24.1382107052075,23.8282518796222,23.837100397534,23.6557624150414,23.6050358639129,23.4882939628195,23.3752714621605
Unknown 029,21.5924855022195,21.7686335730227,21.1882034968421,22.2919055802093,20.7780774168869,22.5257635374346,22.0266341382095,21.8244297614092,21.9991672744725,21.092717100313,21.9722097503878,22.2961130146915,22.4871203030026,22.8973553323908,21.2598967935715,21.4113123110313,21.1723566585607,20.9046889915934,21.8694559389765,20.9427833250017,21.541422263718,21.3615129739294,22.9678218634157,22.7761469196676,21.6436165095609,21.7658169120873,22.0487945810131,21.8161892157485,22.2305504615869,22.0979158685224,22.2171171125306,21.7952442377261,20.8465618977397,22.0090095266704,21.8736605841475
Unknown 030,22.1824321790878,22.351909346257,23.3518448494524,22.9581637877117,22.6370479683401,23.5480685990431,23.2763410938769,22.444485259212,22.9659312977314,23.7189703510368,22.8482541182543,23.0555461903895,22.9462000238512,24.1982719237527,23.0256000319026,22.453229049872,22.9206148447545,22.3131552622975,22.3571544780028,22.7668916943357,22.3375639801524,22.8191170852481,23.2651584116142,23.4306943711075,23.5077856096777,22.9146872506575,22.3204992376688,22.4086773241399,23.4155419281251,22.0756210596411,22.8150538665363,23.3934495722871,23.4209391223699,22.4240385676648,22.1667637776517
Unknown 031,23.1381524715544,23.5978430108724,23.5420138042192,23.2336593508385,23.7199839410534,23.5106266938452,24.2555452728176,23.1822003021934,23.7554989204363,23.660172342313,23.4079930573002,23.4373450166189,24.0225926300105,24.6155418026811,23.9820795720871,23.4150235970207,24.0441424079071,23.4959686764377,24.4432521984066,23.7502554488686,23.8850335462755,24.7105534157897,23.8928283250947,24.8036129092106,23.7750661873921,23.5563046893801,23.6657305545419,24.2526714594275,24.7384620507922,24.0320270356159,24.9730381878896,24.7841419397327,23.3832321019379,23.7997497225149,23.7212513658363
Unknown 032,23.1381524715544,23.5978430108724,24.5417226910165,23.2336593508385,23.7199839410534,23.5106266938452,24.2555452728176,23.1822003021934,23.5929208707657,23.660172342313,23.4079930573002,23.4152521233028,24.0225926300105,24.6142796213149,23.9820795720871,23.4150235970207,24.0441424079071,23.4959686764377,23.5255587391763,23.9420962985395,23.8850335462755,24.7105534157897,23.8928283250947,24.8036129092106,23.7750661873921,23.5563046893801,23.6657305545419,24.2526714594275,23.8454192643246,24.0320270356159,24.9730381878896,24.7841419397327,23.3832321019379,23.7997497225149,23.7212513658363
Unknown 033,21.5946617219474,21.9717929538205,22.1622292543983,21.7245367704756,22.0859060510303,22.5022859948979,22.4269296882023,21.8207516497773,21.3716421221159,22.1094351061206,21.5244205322991,21.3192756951111,22.383023925013,22.5049994567864,22.0278868757786,22.1299179482824,22.2873760175322,21.1155463859856,21.5882246911659,22.1863510543098,22.0780746521223,22.8637540051601,21.8115310023626,22.9244482153046,23.1020870293668,21.9071593523374,21.4113492096005,21.4231441936184,21.9217927007912,22.1618566802784,22.1564160140091,21.8216454008622,21.0700731176365,22.1310046999094,21.5835444934726
Unknown 034,20.4229740952758,21.2451406034237,21.4913255857171,20.2458342307259,20.888648414102,21.889192534571,21.8770241934794,19.4324130896231,20.118248312485,20.1714806157998,21.2314826552566,21.2557727947032,21.9224291101666,22.0886067228972,19.8316636767127,21.544617600489,21.7066102335631,20.6348040905251,21.7151117788194,19.7948931319279,20.4109124477845,21.9399826986253,22.1277680280997,22.9547199322747,21.7947276944447,20.2129733386525,21.1185963114671,21.3796076815744,22.0094528096159,21.8913621562561,22.1566170079664,21.1058215450126,21.6011595607466,20.2814254787767,21.8357904656407
Unknown 035,23.1610861023834,23.3339607149275,23.610255322133,23.4627243637351,23.1036283408896,24.1977297364381,26.2306727983638,23.4002168675238,23.7593852150793,23.6899321007982,22.8234259937815,23.3668291499664,24.3506818310296,26.5103970409479,23.5388058986366,23.6863431140983,23.5125903775824,23.5828206243905,23.8679848559894,26.8447318338585,23.3867399930204,24.1592865693034,26.358465847037,24.8559781456208,23.590924299369,23.6103798176219,23.3822439492008,23.1450584357971,24.0702818143047,22.9644844504714,23.7430311949458,23.5544543565644,22.6063464542923,26.0900348266475,23.2466749681283
Unknown 036,27.7762842810192,26.1336282738146,26.2945892965115,27.1588537449987,27.0265238099446,27.2524428794976,26.7029208903896,26.1123640030731,26.5662426558418,25.3114968746219,26.4028254970678,28.7696988241693,25.521696275987,28.8894074018271,26.3689140130849,24.9393674607398,25.690563621371,25.4463253004283,30.9628907643782,27.075400897951,25.8267829628096,27.1382417384301,25.9350934937536,26.0437583347219,25.8718804664852,26.1655354511155,26.3914453843279,26.5190047387545,26.6052705494388,26.6562916151721,28.2013248411908,25.9903584004956,27.1219154851766,25.8822269732338,24.9603867992843
Unknown 037,23.3411593261898,22.9053970871014,22.5790064097313,22.4760227116208,23.1359417386521,23.302066352055,23.4430054266781,23.2651543253547,22.8586688868977,23.4387226132144,22.2559110374132,22.8946258913606,23.2357607677543,23.9748452593913,22.9239700306908,23.2372759486952,23.0535685590148,22.0131390743125,23.3711154400414,23.283339039591,23.4757393894694,24.0925936666981,23.3368798944211,23.4625920016739,24.8768927962456,23.0275159201234,23.3972688368891,23.0670494550388,23.3322732149648,23.8471248749471,22.9324584831526,23.2675213307995,22.6746830525497,23.0785025897311,22.9754024427734
Unknown 038,23.560711161211,21.5290087170778,20.8816006090419,22.3048552142322,22.2289736207649,23.0352369044153,20.7303838229392,22.1025767557971,20.3750255836888,21.6267587569122,21.1651723015192,20.8304180669408,22.6196711972327,22.654189567377,22.4152232813549,21.8103427250619,22.4822796502605,19.7415738639537,20.8325251158208,21.7549999725194,21.5590558807608,22.0435059185715,21.3863778322651,23.0350368976078,20.3559824597197,22.5742963170106,21.7896476143655,21.9124382627192,22.2879400019202,22.449609886636,22.4394582984488,21.341844616566,25.4163582468347,20.1411899091623,22.7993077945379
Unknown 039,22.524638864397,22.0229536616993,23.1621789487638,22.5844982882412,22.4178683916388,22.344338651672,22.770397546581,22.8454791093659,22.75824983148,23.2026907362176,22.5342400882095,22.6619905952251,23.559805098196,23.3354652559143,23.0945509225197,22.2814835738924,22.7984908878488,22.956922342116,22.7613372866651,23.0818822216595,22.7706040343187,23.3946958495931,23.6058993453246,24.9923731014484,23.9002350221091,22.7050317278655,22.8902958338187,22.7621503340046,22.8207752253988,23.5895612065818,23.0245845824947,22.407499868126,22.6660881541096,23.682325712442,22.616713130332
Unknown 040,20.295450134408,22.3758609029726,21.0576314913947,25.7889180723526,21.6691148957213,21.4284967532858,21.9020245455772,20.9535494621096,21.320096364737,19.8677326832031,23.3643988942257,23.2938181341056,18.5653217096382,21.8877510176841,18.6937777692167,18.4304135968525,17.8246259368863,18.1698181177059,19.444735336015,22.539563765269,21.1035540691409,22.0973922254685,19.0069982017362,19.250822513823,20.1103185252626,21.763695497426,22.7071734393424,18.1381699823704,21.8064803777787,19.54866947893,18.2870032456421,19.4638140827912,20.6396372856821,21.8938264749796,17.5505135305793
Unknown 041,25.0720991989483,24.8737418410517,24.9379466905445,24.7142764003749,24.7584586915477,25.1797712049163,25.7682842322107,24.9408771498396,25.1608220772263,25.3377553903867,24.4874537017009,24.5105472713276,25.6926017452987,25.9546096279006,25.3333051630537,24.9658274461825,25.2968560906273,25.4815516132881,25.3788588070859,25.6796669364298,25.3425445545288,25.887270719072,25.3346979526026,26.832927480338,26.656258218321,26.0444548405103,25.9589896960432,25.4541575680103,26.107625985211,26.477019503961,26.2181921840749,25.9609550658441,25.614530791592,25.4862333523082,26.1971326390213
Unknown 042,25.6324000112267,25.7468973036155,25.7785984199184,23.1195148011103,25.4028959538076,25.3137686807157,25.089347759298,23.9582733965145,24.3830760715291,26.3021781723863,24.0401780815128,24.0265108107426,25.7654583099442,25.809781766573,25.1897062782471,24.2813290092584,24.5235721312327,25.9051500937489,24.6528977679883,24.1265015478952,25.3280604305045,25.6546488085541,25.4264775939977,26.6776684696816,25.4606925328726,24.3650633962943,24.7400825257439,24.7280011910684,24.8757024773202,25.5739679888553,25.3996835681712,24.7797583064568,25.0705805422522,24.8875428521438,24.9135503109451
Unknown 043,21.5284421054872,21.8014535799334,25.2125069954334,22.4197510885211,22.4728989976477,22.8103697175831,23.0669754782594,23.0757937299105,21.8640789194452,23.9537022565815,23.8842122627464,23.4605814711046,21.906951780996,23.9781009742222,22.1878811186595,22.5672116018014,22.8156647032744,22.4202692857622,22.6721781648422,22.1111611982102,22.694328227702,22.5463581213467,23.9444245328611,21.0395075065151,24.1381973096175,21.540746143132,21.9399010957751,22.5604275683146,23.4189012036586,22.0538840986332,23.0879473289715,22.9513329800467,22.348167516302,23.3506819863906,20.6712558982996
Unknown 044,21.5976562925226,20.58081877247,20.7406154899113,20.3932098137825,20.5838920241229,20.7641123258409,20.2806196101399,19.7187212159975,19.1387301340904,25.2129013319301,19.9728218794241,25.7476869172038,19.7290044088369,19.9195010950499,19.8939505325392,22.9079905148789,20.169892291067,19.7201089062325,18.9574058133977,20.3111618039083,20.8514716476247,23.2470138070171,26.7906324675231,21.894118908587,19.4881733390796,20.4625924781152,19.9480491822044,19.8624603914068,20.8152367621958,20.2504910388488,19.8494874486258,19.7854262924896,19.3640972570324,20.4116691465642,20.5571326675983
Unknown 045,16.7074455867058,22.1595805426228,21.476957127359,16.521871706598,20.1183788598341,18.9759300284974,16.4880405981097,16.6583420998006,17.9816437126422,17.8229031270035,21.1879367252854,23.0271180333836,16.9840278843356,16.8180344324554,18.4929351293886,16.9035282290373,22.592924033492,21.749593529505,20.6486966076216,22.1508735359497,19.4977812449352,19.5119110858428,20.9733079146514,24.428262954688,20.5375190924294,18.3791763980853,18.2388276941021,16.920786643917,17.0999668464561,19.8064472653745,16.9012785560856,17.2212817915436,22.1828398550224,20.8286082288539,20.2003900278495
Unknown 046,23.0756860083173,22.5404868936378,22.8323636399048,22.9967433719844,22.0176088773733,22.7368988872431,22.4234460329191,23.4852378146244,22.6068413812314,23.7755098548499,23.4755704665522,22.9533331706279,22.7911280974759,22.3390523190365,22.9874017706508,23.7885641922758,22.272477074586,23.2792992555806,23.1657909964128,24.2809001419737,22.707638675165,21.8564823540714,23.5555525715119,24.7067463095523,21.1867910536372,23.294130127668,23.1473877977322,23.8664099751814,22.4565033797455,22.2029240411993,22.7167120082931,21.7893716998914,21.993838018039,22.741733680983,22.0364103121969
Unknown 047,22.29295732871,20.786314108817,20.5530491434785,20.6940871109711,22.7958899744592,22.6941859944694,21.8321780785078,22.0524187411465,21.4835509186781,21.8150638167098,21.4368902711549,19.8749014829655,22.7394019818675,22.4928962622759,21.6014452523088,22.0668966331246,23.3826713555173,19.5341345942831,21.0834930843667,21.1117251153639,20.3478097057648,23.1350153528072,20.7207468612407,23.0594593546172,20.5802806745383,22.1901796016224,22.4296376248496,22.7345097421104,22.9137554019889,22.7367766215431,23.0883681565676,22.398225663032,23.7122755100976,19.5435025894011,23.1992483015415
Unknown 048,21.6956128599355,21.5883660912016,18.4475109912305,20.623245610692,19.9484006099227,20.7737449789542,19.6478619709953,20.8918561458232,21.9995419088082,21.4767291516882,20.9095000873463,21.2718741464113,21.7527327026904,21.4838480800945,22.0188099574992,21.2787634935657,22.1913303202725,21.0898041103158,21.3990860553252,22.0758291779368,21.8800690449608,20.1047896263452,19.3506806422892,21.1136980460351,20.6461820390966,21.0619724392352,21.0915690235466,19.8969809094016,22.3215569146242,20.1933195041777,21.1907491969502,21.9746056382385,20.4446667682695,20.2275563870283,20.5079050570943
Unknown 049,22.6914377786428,23.1760129369105,22.8375294953912,23.0047196034577,22.5669512522344,23.4827328114087,23.798210587872,22.7982645997863,22.7615630542678,22.9663658822609,22.8939287309268,22.6781625387036,23.644951152051,23.3306658996986,23.5801593767132,23.2377201813288,23.5072259897139,23.3280016013173,23.2032835020531,23.5331589922759,22.7202761837346,23.5428715185568,23.4437379113098,24.2030779162188,23.2934542172914,23.3614665397397,23.1754933218625,23.2008149343527,24.7029475700002,23.6977221252275,23.8194901588368,23.7747442912137,23.1057595473396,23.1390930915082,23.6510885204787
Unknown 050,21.9681704137405,21.2023093726375,20.9985265572295,22.3439681403927,20.0501247865616,22.4951090862468,21.1849528607092,21.3022952694981,21.4551791139095,20.4873013500408,22.3366800503117,20.6018285387092,22.4194423434724,22.4330897256548,21.1742466446895,22.1034594676646,21.1793228262846,22.0411217503429,21.6172856506736,23.1471935793245,21.173647918591,21.3548099635622,22.6784731123197,19.7208146196215,21.1593268264574,22.513320742544,19.1006500813823,21.6289600662263,22.6891819326695,21.340094509779,20.734378308113,22.2873589843253,22.4087601475262,20.1935869181835,19.1289596937516
Unknown 051,20.5596985177414,20.5608176599113,20.7936720421678,21.1441049345751,20.7147232188527,21.493952190013,19.6396655535171,21.2102541159865,20.9789533395536,21.332543838949,22.144114478371,21.1089207424309,21.225225140111,21.5176617831063,22.2031697781591,20.5530992350106,20.7934655109819,19.9851406770304,20.8875534333858,20.6198309311611,21.7599224173008,21.0081218755376,21.1084447915856,20.6052962043793,21.6892731562034,21.21602264091,20.7245784049851,20.5641910766323,20.9325097071607,21.2904610443975,20.4425815581223,20.7365920254945,22.2680918085641,20.1511680035567,20.9587673052217
Unknown 052,23.1822042066855,23.8806147627696,24.9263995938613,23.5903897063223,23.3514553237965,23.6017209356526,24.2471100145163,23.4445470555443,24.0435259108425,23.9557093408521,23.5561380725885,23.8770464178719,23.4803731799891,24.845820074443,23.4456681181928,23.9919750179614,23.5296576787681,24.3054210644598,23.7470638790464,24.2545715981677,23.7399474925371,24.5726496456099,25.3482130002123,25.9925884679379,24.2161975790481,23.7338023751273,23.2162426235566,23.1812630801878,23.8959242976222,24.42725623345,23.8027639633552,23.5523205373137,22.7225869030569,24.9732290302356,23.4388820486414
Unknown 053,21.3308541085902,21.9345325266732,22.7667523916971,21.7306018619093,21.8655146929568,23.0243710292198,22.258285090832,22.6252085113524,22.5840052815785,23.0420338077225,23.2263244229661,23.0663977458909,22.6042908302685,23.3777490623719,21.8397107686282,22.2323011361909,22.1635740749814,22.267638856019,22.6155336806732,22.7200925231296,22.5108412655429,22.6582060264784,23.7279286691182,22.5144651078557,22.9831414066726,22.3799479072505,22.0382724182602,22.372346502389,22.6324234556771,22.6981676404362,22.4924664095093,22.0777299507781,22.1194531124639,22.8766947697885,21.438026318775
Unknown 054,21.3379393826324,21.8340068326353,22.5302951640355,21.8029796084347,22.0343235730629,22.8106113022591,22.5239079985237,22.706549096165,22.841757615066,22.7495931014336,22.8710941027165,23.1542586238948,22.5615903886211,23.2964999709699,21.7873496921076,22.1336522322613,22.2595906434257,22.5266610793369,22.5788785888797,22.6348408853906,22.2676284934146,22.8031551298874,23.553444632243,22.5059001846857,22.8774352275945,22.5823765008672,22.0413669160166,22.2525308477034,22.6740599881492,22.7744395327929,22.513595625145,22.1812529850584,22.1468658674242,23.0577298658773,21.8409013867213
Unknown 055,20.3532922013282,20.407599279828,21.4515949889144,20.7924818366744,21.9783896380009,20.8451143279371,21.2123695635465,21.7630556468639,21.5303466411662,22.2975664239501,22.6405373295908,22.6120817737614,20.4789132358078,21.1781347213271,21.0239917219535,20.8364483155883,21.3275980451798,21.3941931710242,21.6268521016709,21.7606567223507,21.8347294133316,20.7770219141597,21.7376016211844,21.6449810447285,22.3843930213976,21.6171803397965,20.6965363522007,21.4212693389924,21.5694697212711,21.7003187125032,21.7038646033209,21.085604332818,21.0212693756652,22.2471183662785,20.8364385759467
Unknown 056,21.8722632322978,21.2714498924427,21.5691301168842,23.2217348054133,21.7133499407514,23.0236655654786,21.0887904415271,22.5411201406792,22.5025030295391,22.7905521477623,21.7497533837307,22.0194844537169,21.986063488295,21.9984701200015,22.2905866556289,21.6795012424075,21.9233592486674,21.0442951997732,22.3767040733541,21.5775141864914,21.7312948486025,21.9554144903461,21.9757832209909,21.7014078932439,21.0197554012023,22.2259594078858,21.8270709410653,22.1593554409542,21.6684975824901,21.2063455945545,21.669244583127,21.3191739593364,21.8453889374191,21.6464671123923,21.3911834453404
Unknown 057,20.9793903740525,21.7519976581859,21.5635703630967,20.9890614210678,21.0361944291967,21.3352361444598,22.2832962226438,20.7268520264715,21.1568955298542,21.3738024337932,21.8316826559678,21.7340765251513,21.8406848441043,21.8677231735858,20.9547216555864,20.1333386997263,21.2178820550373,21.0259459149197,20.94442210933,20.964199818638,21.1886202792956,22.6147834522955,22.5909648244436,22.9277326406936,21.4790377465624,20.779291740161,21.4328039772707,21.2133294490846,22.0464443631668,21.283246206647,21.5089503076873,21.5894856050589,20.2684939961643,20.8019365558384,22.0661420601296
Unknown 058,22.6084557166867,22.3696842380269,21.3604796283489,21.1579951833708,21.8125077998867,23.1225052634636,21.7568837098778,22.4272534337235,21.4763748113916,22.9898937792729,21.4288331669434,21.1676503021878,22.2485012014689,21.5474968057722,21.8769279880403,21.0574201246343,21.2178965768516,22.3184016579047,21.1688034908241,21.3824426214004,22.3236914389795,22.4721440491196,21.4822027235364,22.7560684399227,21.8168667813753,21.2871274950621,21.5472125897979,21.2545775262547,21.8086515571844,22.1379758811873,21.5514197220421,21.3010202478487,21.5596710734327,20.6736224651279,21.5919860142349
Unknown 059,23.9094205981724,23.5263065679339,23.1140517892158,22.298030490783,23.1867398892417,22.9122077295112,23.1086652004823,22.0048537564689,22.3632148560072,24.0985708878833,22.44988545148,22.3919416772932,22.9368107378138,23.0169292659717,23.4390805850119,21.8082714304727,21.7473665534993,23.6263991460407,21.6326115728949,21.7315394302586,23.895350120167,23.6545654005171,22.2556974755177,24.0945084467895,22.7890540756817,21.9169027079638,22.2259769242999,22.0025951277251,22.8419859042268,22.9274314818603,22.3478812793084,22.3542963717266,22.5101732435617,22.3385440299548,22.7317931668361
Unknown 060,25.9934318553979,25.5998186969534,25.5530094221145,24.3679533492821,25.3203526179963,25.0990695984623,25.1427322723256,24.2246987991526,24.6710840964294,26.3497442869963,24.5868468178862,24.3225101983602,25.1517343010287,24.9844111543919,25.3525828164649,23.9863151139031,24.0852812244613,25.7298452069813,24.0917771870005,24.211414071267,25.8275256875922,25.7727068507443,24.4009444470078,26.0322227246979,24.8751019627076,24.1276006059715,24.4179870115692,24.252308745856,25.0184344565324,25.1806824824519,24.5044603129676,24.4824191146818,24.5979165262597,24.6964946929221,24.709547656923
Unknown 061,26.731444273986,26.5626769300354,26.4933769429419,27.6376821152354,26.8484530486149,28.0316706556115,26.1772737485081,27.1205940856923,27.4554615690932,27.2268166578184,26.6584910342973,26.9684329049935,27.1195632634453,27.0534635965898,26.8609036257574,26.7646522553386,27.0040494355403,26.6504382784061,26.9414880631544,26.789183482544,27.3112209423821,27.0472550523988,27.0757946153063,27.3474247333403,26.4554247759699,27.0703050745763,26.7044098994653,26.7014824650139,27.1738736441539,26.4068742627402,26.8793980191022,26.2590478577668,27.2186099985192,26.6267572098219,26.8794859863279
Unknown 062,28.8597563358013,25.4895243347107,24.2025274567914,27.8354726094445,27.1303128180181,28.0321103206481,26.9153487968727,27.2308902818947,26.6365093800086,27.3944179885535,25.3033361521326,24.3747384572845,27.4646502162216,27.6206194926492,27.387107091179,27.2978872923784,28.0578177780024,24.4658464846384,25.1376791819177,25.9521965891287,25.1278472669479,26.9530595075609,25.1648955214391,27.5520775459715,24.9702204358265,28.3216435321595,27.401265370298,27.6137219267005,27.4268320187175,27.5283814894815,28.1336575829666,26.9368459349551,28.4040044095152,23.9997936791811,27.8271932393051
Unknown 063,21.7432001046794,22.2002505260252,21.2827662997,22.7058966775392,24.3609026816413,23.557671910881,21.7560194069106,22.5795001802022,22.2277288451208,24.3773937536659,22.6829083361628,22.3066289831426,24.4195740370876,22.438169769498,23.8072063948095,22.2090022861236,23.8280860731842,21.7419413010993,22.8075664824288,22.2870307545835,22.633805373968,23.7118703435981,23.1016836459129,23.2567172934282,22.0345716582244,23.4602069200037,23.3272824957075,22.3674715206691,22.851972536919,23.1816449140603,22.2431868965584,22.2385599186891,24.3468474644867,20.7720985392286,24.610493959591
Unknown 064,20.8686094107542,20.7638724688842,20.465053478263,22.8368196009345,21.3521068216525,23.8205221813034,20.966586280347,21.3272921234998,22.8074601295148,21.5629750002263,21.5013032588027,22.4542166064722,21.9828746729444,21.3001843841235,21.1995400382372,21.098135102118,21.7250007990486,21.3262294875225,22.2203088463212,20.7938143802078,20.8433980317747,20.7610033286251,20.9138179764627,22.3916223810014,20.7100740870529,21.2700690768496,21.6987008554164,21.4887218726705,20.8504275793139,20.3671931906079,21.5861083646604,20.553705007895,22.573385524822,20.9077324543376,20.7715463098714
Unknown 065,20.9717937098963,21.1394514157925,21.1112383617616,22.1337811342126,22.131494828454,23.0838067525043,20.6297890713824,21.3476124760508,20.8634519891636,22.099377548354,21.3922762262987,21.1618804038562,21.4697022461868,21.8858865151804,20.9611033055475,21.2093503215185,21.0126928988223,21.0964347877094,21.1018371104836,21.4023419588125,21.4541532744498,21.6360632090335,23.1123668970777,22.1042276669748,21.4794247039295,21.2493266807819,21.1392290603396,21.2048787992984,21.3576717518584,21.9395444546991,21.6710076868458,20.7904597870346,21.2527980832495,21.6556962031815,20.7775954515956
Unknown 066,21.836249207711,21.826334393883,21.0716847078704,22.7910738003118,21.9461254149323,22.7085994717556,20.6875856578122,22.1892457580861,21.6045616198146,22.7820179221983,21.9814972462046,21.9844008197773,21.7869276465726,22.2227409725296,22.2909149274281,21.7205818722334,21.5478587478048,21.3342416005617,21.4558856180718,21.1376709487508,22.3951841738542,21.0261779491809,22.0805923957228,21.3789253760735,21.318607160783,21.7525163414655,21.0487194689934,21.2343181282786,21.3298129277163,21.4035147570332,21.2720222834997,20.8581384572061,22.0293521503544,21.719776872544,21.7226276018002
Unknown 067,22.7318532593622,22.442607340599,22.0380577797191,23.9791082175306,22.5232901518047,23.7166314508997,23.9696141310754,23.9868339870068,23.1330572202818,23.9925674991177,23.7325450193346,24.1558337290324,23.7941994917011,23.5231525002745,22.2748027470617,22.7687774237468,23.6242996253379,20.1852314923909,22.9198493682994,22.6909878359109,23.9483010921765,23.3079150637934,22.3659219168758,23.3524913052458,21.5816678166363,21.5552587954085,22.342259048105,23.2901333409398,22.1855971789558,20.3108769004857,20.6909705085413,23.4814163885945,23.5314420464529,22.2464116427531,22.3122433088759
