Name,Count_-2_T0,Count_-6_6,Count_-6_4,Count_-2_4,Count_-2_10,Count_-6_8,Count_-2_8,Count_-6_T0,Count_-2_2,Count_-6_2,Count_-2_6,Count_-6_10,Mean_-2_T0,Mean_-6_6,Mean_-6_4,Mean_-2_4,Mean_-2_10,Mean_-6_8,Mean_-2_8,Mean_-6_T0,Mean_-2_2,Mean_-6_2,Mean_-2_6,Mean_-6_10,P_value_A_-2_T0_vs_-6_T0,P_value_A_-6_6_vs_-2_6,P_value_A_-6_4_vs_-2_4,P_value_A_-2_10_vs_-6_10,P_value_A_-6_8_vs_-2_8,P_value_A_-2_2_vs_-6_2,Flag_A_-2_T0_vs_-6_T0,Flag_A_-6_6_vs_-2_6,Flag_A_-6_4_vs_-2_4,Flag_A_-2_10_vs_-6_10,Flag_A_-6_8_vs_-2_8,Flag_A_-2_2_vs_-6_2
PG(16:1/18:2),3,3,3,3,3,3,3,3,3,3,3,3,18.5635278277047,19.1491845485677,19.4404643488735,19.2895069108566,18.7282784859568,18.8772467673888,18.7262893293719,18.7144852657217,19.2090327668101,19.3599902048271,18.9982271105508,18.8792359239738,0.643241043633721,0.643241043633721,0.643241043633721,0.643241043633721,0.643241043633721,0.643241043633721,0,0,0,0,0,0
PG(16:1/19:1),3,3,3,3,3,3,3,3,3,3,3,3,18.8536394952423,18.7245581168459,18.9806419324002,18.8867852516469,18.7284636473868,18.738216048882,19.022062703951,19.191544267334,18.9825352301267,18.7445318607137,18.8500222804757,18.9489297972439,0.155768614408299,0.591368972687646,0.687576269788675,0.348526831832597,0.230238090507768,0.312262380439686,0,0,0,0,0,0
PG(17:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,20.3206380322566,20.6920170416257,20.626825609074,20.7917295685127,20.4876798484176,20.285602426323,20.5761470637436,20.6153738394557,20.6889953631659,20.6338997727208,20.6026140412985,20.7349729654004,0.243323114055312,0.719907375667269,0.509728765004414,0.325579982008641,0.249900956857464,0.824962193988405,0,0,0,0,0,0
PG(18:0/18:1),3,3,3,3,3,3,3,3,3,3,3,3,22.1341897984191,22.2956946770355,22.4384808532625,22.3103918448328,22.1549179886062,22.3115113841422,22.1834223757125,22.2622788068488,22.1406311065226,22.2687201149523,22.1676056686058,22.283006997036,0.65979918165351,0.65979918165351,0.659799181653501,0.65979918165351,0.65979918165351,0.65979918165351,0,0,0,0,0,0
PG(18:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,24.8644799906332,24.9600722083076,25.1957634226183,25.1551560206498,24.7088419774843,24.9290176047871,25.0375866812161,25.0102767336413,24.9192857536761,25.1084769796317,25.1482920777743,25.2100607172328,0.633854831082348,0.539266414633694,0.894227895259528,0.110215569525601,0.72253904815918,0.537191440028099,0,0,0,0,0,0
PG(18:1/18:2)_A,3,3,3,3,3,3,3,3,3,3,3,3,19.3090658750358,19.8959439128227,20.1858491621466,19.9198507997223,19.4652512435104,19.7343814788668,19.4683831164424,19.5750642374601,19.6654836915653,19.9314820539896,19.6299455503984,19.7312496059348,0.534872880720033,0.534872880720033,0.534872880720033,0.534872880720033,0.534872880720033,0.534872880720033,0,0,0,0,0,0
PG(18:1/18:2)_B,3,3,3,3,3,3,3,3,3,3,3,3,20.2326481894757,20.3767294350813,20.576698105009,20.4437486361294,20.0918254873438,20.3748993810602,20.2419499121806,20.3655976583553,20.1068872010562,20.2398366699358,20.2437799662017,20.2247749562234,0.726352409220037,0.726352409220037,0.726352409220037,0.726352409220037,0.726352409220037,0.726352409220037,0,0,0,0,0,0
PG(18:1/19:1)_A,3,3,3,3,3,3,3,3,3,3,3,3,20.1930793413973,20.4763970882425,20.6309415408464,20.7867056435145,20.3228535931431,20.2692142061283,20.4308178258654,20.5213260249282,20.3550994263808,20.5646442599706,20.6885029476072,20.8476954009812,0.410008454105792,0.592925191615273,0.694214121788986,0.192557170210395,0.683398147167276,0.597370812217008,0,0,0,0,0,0
PG(18:1/19:1)_B,3,3,3,3,3,3,3,3,3,3,3,3,22.0061393645215,22.1337917608026,22.1943357219491,22.1897259372434,21.9433320339742,22.0090087752512,22.0043989905455,22.0107491492272,22.0546352011361,22.0592449858418,22.1291819760969,21.9479418186799,0.986194041823605,0.986194041823594,0.986194041823616,0.986194041823605,0.986194041823594,0.986194041823594,0,0,0,0,0,0
PG(18:2/18:2),3,3,3,3,3,3,3,3,3,3,3,3,18.0429462798796,18.5962615760499,18.9612262422154,18.7703233661553,18.3761089791745,18.5584226349794,18.6272716553775,18.7305522891306,18.9565965244189,18.9488771772097,18.8188763956487,18.6635655739485,0.047855511902109,0.506061623357493,0.568027380562769,0.391984904763883,0.83637212797397,0.981516934388991,-1,0,0,0,0,0
PG(18:2/19:1),3,3,3,3,3,3,3,3,3,3,3,3,18.8348952804492,18.9782781502894,19.0492927701155,19.019347814077,18.7084106790929,18.8151095939945,18.785164637956,18.8648402364876,18.7121421132417,18.7420870692801,18.9483331942509,18.7383556351314,0.877197075769433,0.877197075769433,0.877197075769433,0.877197075769433,0.877197075769433,0.877197075769433,0,0,0,0,0,0
PG(19:1/19:1),3,3,3,3,3,3,3,3,3,3,3,3,20.9221734461832,20.9727785736214,20.9569241717046,21.1449892245662,20.6100367249785,20.7236666797467,20.9252746764845,20.8564517507463,20.9125842666403,20.9306737398842,21.0107503394701,20.9052824458286,0.721654118391242,0.836780732811255,0.312599912534861,0.11844381633512,0.279793413987907,0.9217915536213,0,0,0,0,0,0
PG(30:0),3,3,3,3,3,3,3,3,3,3,3,3,21.9622070880942,22.070839341043,22.049508404273,22.2540187448439,22.3358566030732,22.0933632997986,22.4322050553961,22.1343273099432,22.2556895535676,22.0255622368064,22.2891018070274,22.3291614118395,0.377918528246346,0.265865688600266,0.296404067061536,0.972412853878965,0.089680699065263,0.24142458086776,0,0,0,0,0,0
PG(33:1),3,3,3,3,3,3,3,3,3,3,3,3,21.5016396977437,21.8941639335988,21.8241324926261,21.9236101868257,21.8014639552604,21.647482879074,21.9084736247669,21.5382108959892,21.9619563040928,21.7539904734489,21.9177104221685,21.9001839273125,0.845353854028013,0.900038113754213,0.596668932159612,0.5994514813912,0.17221256600499,0.273282111486915,0,0,0,0,0,0
PI(15:0/15:0),3,3,3,3,3,3,3,3,3,3,3,3,21.2184017422014,20.8562203032791,20.8845194608794,21.0043096003536,20.718258021004,20.863082486308,21.208929273294,20.8933862828587,20.9405792218705,20.9940636290044,20.9925052295954,20.7904886358287,0.06814457987517,0.431030373416131,0.488212688888959,0.674989326777512,0.0533101901347501,0.755993143200936,0,0,0,0,0,0
PI(16:0/18:1)_A,3,3,3,3,3,3,3,3,3,3,3,3,18.9359449367289,18.3053599591634,18.2817429243791,18.255679158643,18.0797461674041,18.2030437739352,18.0930552922112,18.6069167411544,17.9230999649844,18.1286955782873,18.2062884294126,18.4143756222116,0.2290747723653,0.713433477833076,0.922929241551846,0.221484384655199,0.68358080363241,0.448113074752473,0,0,0,0,0,0
PI(16:0/18:1)_B,3,3,3,3,3,3,3,3,3,3,3,3,18.5439768341812,18.1671326979939,18.2152600920672,17.9443176846547,17.8161545305411,18.3360110503291,17.9574951217715,18.3166917023705,18.0954505260024,18.0151638831602,18.0488632615758,18.4961122852198,0.342539827667094,0.618943533370431,0.259733252212745,0.00791782873993928,0.119899044564644,0.735288251460912,0,0,0,-1,0,0
PI(16:0/18:3),3,3,3,3,3,3,3,3,3,3,3,3,17.4408190055508,17.4500797048039,17.4789821111432,16.9356417501942,16.4523972941053,16.9051139514029,16.874860262939,18.3373002361147,16.6977433171369,17.1595832721361,16.4106473097307,17.3792086873888,0.0885077698602558,0.050549650064859,0.292596308398279,0.0788515767905781,0.952718387183836,0.369469953943405,0,0,0,0,0,0
PI(18:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,19.2879192182494,18.9846833324356,19.007262962023,18.9564545619214,19.1459781587355,19.1067981597141,19.0559897596126,19.338727618351,18.9502250960719,19.0010334961735,18.933874932334,19.196786558837,0.830392088752949,0.830392088752949,0.830392088752949,0.830392088752949,0.830392088752949,0.830392088752949,0,0,0,0,0,0
