Name,Count_-2,Count_-6,Mean_-2,Mean_-6,Fold_change_-2_vs_-6,P_value_A_-2_vs_-6,Flag_A_-2_vs_-6
Unknown 034,3,3,21.3096689658542,21.3394637194352,-0.0297947535810259,0.957788556919613,0
Unknown 035,3,3,23.6249562508633,23.9195994733232,-0.294643222459889,0.329778712594058,0
Unknown 036,3,3,26.9913561548304,27.4775121377826,-0.486155982952155,0.392694026121283,0
Unknown 037,3,3,23.1983764787228,23.3029155937449,-0.104539115022114,0.765210802381634,0
Unknown 038,3,3,22.2469623668256,22.8545939061064,-0.607631539280835,0.502131887457911,0
Unknown 039,3,3,22.8264460293354,22.7804737701529,0.0459722591824985,0.890845498450153,0
Unknown 040,3,3,21.4995030473071,23.2937485667555,-1.79424551944843,0.320367811851997,0
Unknown 041,3,3,25.2177847812302,25.2157407585819,0.00204402264826342,0.982913501675623,0
Unknown 042,3,3,25.9758207826355,24.9436318048468,1.03218897778871,0.233167527852399,0
Unknown 043,3,3,23.1039897646666,22.8992452608862,0.204744503780425,0.86785271603172,0
Unknown 044,3,3,21.22955238935,20.9119767142177,0.317575675132236,0.361288799763421,0
Unknown 045,3,3,20.3711832899445,18.8702988579454,1.50088443199908,0.502308943018292,0
Unknown 046,3,3,23.0727010516686,22.9153223718358,0.157378679832746,0.61292219624052,0
Unknown 047,3,3,21.4672957313838,22.3929596862688,-0.925663954885039,0.342901752492353,0
Unknown 048,3,3,20.8336855185045,20.7800357261585,0.0536497923459827,0.963968541580969,0
Unknown 049,3,3,23.1581822746968,23.3497065486692,-0.191524273972384,0.505387486351135,0
Unknown 050,3,3,21.6461909855845,21.9613059973693,-0.315115011784791,0.709254691448509,0
Unknown 051,3,3,20.8945849443222,21.4491654407825,-0.55458049646035,0.0240493149086161,-1
Unknown 052,3,3,24.2529283921541,23.8460939815594,0.406834410594726,0.457449723921574,0
Unknown 053,3,3,22.2672352133688,22.5384011876642,-0.271165974295371,0.630462133814068,0
Unknown 054,3,3,22.1572693308164,22.5475434875545,-0.390274156738116,0.390204247439083,0
Unknown 055,3,3,20.9940176944055,21.5369005938397,-0.542882899434201,0.383756999870446,0
Unknown 056,3,3,21.8274699515902,22.9844887635167,-1.15701881192648,0.0613858667359887,0
Unknown 057,3,3,21.688175002827,21.4517359912104,0.236439011616653,0.422359013819126,0
Unknown 058,3,3,22.3693953987361,22.362574741876,0.00682065686017808,0.992189600818355,0
Unknown 059,3,3,23.7731151894893,23.1305646961475,0.642550493341787,0.160852096691154,0
Unknown 060,3,3,25.9719421958706,25.2606971815492,0.711245014321388,0.0962593197245677,0
Unknown 061,3,3,26.8523549200364,27.8375072661228,-0.985152346086426,0.0263844450701905,-1
Unknown 062,3,3,26.4404582468165,27.9975372423391,-1.55707899552269,0.329712224032163,0
Unknown 063,3,3,21.9985945145168,23.8730624163228,-1.87446790180591,0.0345063817376191,-1
Unknown 064,3,3,20.9557006570158,23.0013881942657,-2.04568753724989,0.0356219989783551,-1
Unknown 065,3,3,21.3306833668654,22.7812662313592,-1.45058286449378,0.00441385724162491,-1
Unknown 066,3,3,21.8346116408701,22.8135048886355,-0.978893247765384,0.0557106358431912,0
Unknown 067,3,3,22.6606949976088,23.7379152663806,-1.0772202687718,0.0800757478959992,0
Unknown 068,3,3,21.2823852287621,24.2388459630601,-2.95646073429804,0.0529099293627067,0
Unknown 069,3,3,23.9989652789073,24.3165642344207,-0.317598955513397,0.612578963757395,0
Unknown 070,3,3,23.8725651913991,22.9737434469629,0.898821744436191,0.533678295109229,0
Unknown 071,3,3,25.1704165013045,21.6842006118464,3.48621588945808,0.160130786356548,0
Unknown 072,3,3,23.8585435376933,22.0485566011406,1.80998693655264,0.523663739408801,0
Unknown 073,3,3,21.4335189158355,20.4349212402029,0.998597675632613,0.684462164515232,0
Unknown 074,3,3,28.9136322871523,26.5687472982231,2.34488498892917,0.433666446236412,0
Unknown 075,3,3,24.4233460970935,20.6452634421518,3.77808265494178,0.151955119779523,0
Unknown 076,3,3,22.6139651069198,22.7469077030104,-0.13294259609059,0.852598701619939,0
Unknown 077,3,3,23.6629241216543,21.4741683860067,2.18875573564762,0.407973369212584,0
Unknown 078,3,3,22.3234776289112,18.4975793909252,3.825898237986,0.107568738903628,0
Unknown 079,3,3,21.1941373273277,16.3426148055835,4.85152252174419,0.0865142255347424,0
Unknown 080,3,3,24.053756930438,24.2439313393242,-0.19017440888619,0.310537197024167,0
Unknown 081,3,3,20.9800787995768,21.4458165413547,-0.465737741777886,0.755870978217861,0
Unknown 082,3,3,20.0603085873498,20.5396867199735,-0.479378132623719,0.85778376979297,0
Unknown 083,3,3,21.8549295975954,21.7909124852857,0.0640171123096991,0.956917685144716,0
Unknown 084,3,3,23.9544782300327,23.6261636960073,0.328314534025424,0.308649769483245,0
Unknown 085,3,3,20.5313025336843,22.9021182754229,-2.37081574173859,0.135465632530416,0
Unknown 086,3,3,21.3439594564186,23.2779490542161,-1.93398959779751,0.166535471865195,0
Unknown 087,3,3,22.8430126756168,22.7606293409295,0.082383334687222,0.926860600716968,0
Unknown 088,3,3,27.5664715085456,25.8889031399554,1.67756836859027,0.58881043458902,0
Unknown 089,3,3,24.9067872206312,25.9571439223319,-1.05035670170074,0.0116616059647655,-1
Unknown 090,3,3,24.6889920922191,24.742805681108,-0.0538135888888966,0.840815398341736,0
Unknown 091,3,3,25.8882848990794,27.3668426820391,-1.4785577829597,0.0365754249549063,-1
Unknown 092,3,3,27.4355974303136,28.1474801457861,-0.711882715472477,0.239104557118119,0
Unknown 093,3,3,24.3576137487036,24.2511315844003,0.106482164303376,0.843274527151465,0
Unknown 094,3,3,23.3047405508398,23.5493266487041,-0.244586097864289,0.441642507465304,0
Unknown 095,3,3,24.3120588121443,24.5363754269073,-0.22431661476298,0.765206773798907,0
Unknown 096,3,3,23.7895289800872,24.1766559524239,-0.387126972336755,0.78107573976168,0
Unknown 097,3,3,26.8293322890969,27.2302942076399,-0.400961918542944,0.582148207453073,0
Unknown 098,3,3,27.1814863666999,27.6953241031829,-0.513837736483048,0.82083023537018,0
Unknown 099,3,3,25.3529188696313,24.6551221166879,0.69779675294339,0.397183358101014,0
Unknown 100,3,3,24.9297885947302,24.3081891346403,0.621599460089893,0.253551452994321,0
Unknown 101,3,3,24.4364773736199,25.3696271154821,-0.933149741862163,0.226175393338311,0
Unknown 102,3,3,25.7925570659991,27.3577619352561,-1.56520486925697,0.288023496193562,0
Unknown 103,3,3,25.5335985684698,25.187306514747,0.346292053722745,0.0728664300001013,0
Unknown 104,3,3,24.8488366125122,24.8562301423459,-0.00739352983373109,0.992315607958059,0
Unknown 105,3,3,25.5343197812866,25.1650644840471,0.369255297239459,0.0482704515384802,1
Unknown 106,3,3,27.7695643836097,28.029556782523,-0.259992398913266,0.562246642532375,0
Unknown 107,3,3,24.6626888876376,24.8515318695493,-0.188842981911751,0.658458407791709,0
Unknown 108,3,3,21.9763116776236,22.2730305027729,-0.296718825149252,0.912361009720731,0
Unknown 109,3,3,24.5213427825444,24.1836457151206,0.33769706742379,0.619280415141899,0
Unknown 110,3,3,25.1651976121347,24.8561461752883,0.30905143684636,0.724681806235791,0
Unknown 111,3,3,28.7602557224678,28.7944312829969,-0.0341755605291567,0.945345617541641,0
Unknown 112,3,3,26.9112455524743,25.5944809941553,1.31676455831898,0.377175850042743,0
Unknown 113,3,3,23.5971770529857,24.3160893423856,-0.718912289399814,0.496504616466363,0
Unknown 114,3,3,20.6547481225076,22.235305384721,-1.5805572622134,0.661065944578921,0
Unknown 115,3,3,30.2165493503545,30.533787458291,-0.317238107936497,0.58073703138143,0
Unknown 116,3,3,25.0431032021348,23.3215105145743,1.72159268756054,0.148007824520637,0
Unknown 117,3,3,22.2047932813677,20.3384324290689,1.86636085229877,0.406716330019778,0
Unknown 118,3,3,22.2699985322672,20.7532148590382,1.51678367322893,0.348997188024846,0
Unknown 119,3,3,27.4242160560125,26.8237660036818,0.600450052330714,0.518424720776409,0
Unknown 120,3,3,22.9167659634522,24.006075842447,-1.0893098789947,0.108572738488038,0
Unknown 121,3,3,23.177819650603,24.0585248669034,-0.880705216300449,0.406314266897596,0
Unknown 122,3,3,21.9035024346952,20.3023096844315,1.60119275026371,0.432254761684856,0
Unknown 123,3,3,16.7785443328931,22.0671366594033,-5.2885923265102,0.0109411095307609,-1
Unknown 124,3,3,23.7567580780828,24.7909529485474,-1.03419487046459,0.233432997492359,0
Unknown 125,3,3,22.4142245041744,22.640974269992,-0.226749765817619,0.65152037491909,0
Unknown 126,3,3,21.1047175295436,21.1347012438192,-0.0299837142756409,0.964884725823535,0
Unknown 127,3,3,26.7461361238928,26.0493504932754,0.696785630617423,0.345410125267259,0
Unknown 128,3,3,20.7302904886501,20.7464525169603,-0.0161620283102195,0.981991742227896,0
Unknown 129,3,3,24.3286813744472,24.470222510493,-0.14154113604576,0.861466497906692,0
Unknown 130,3,3,26.8011079832636,27.0525768187044,-0.251468835440839,0.281290572979779,0
Unknown 131,3,3,20.4078493314716,22.2486100037656,-1.84076067229404,0.0613010669793901,0
Unknown 132,3,3,18.8454613494818,19.7234658161699,-0.8780044666881,0.686156043071819,0
Unknown 133,3,3,26.5979115266586,26.6797798964258,-0.081868369767129,0.738628207070781,0
Unknown 134,3,3,24.515148805747,24.9430626470817,-0.427913841334743,0.283763340435882,0
Unknown 135,3,3,23.4714823096021,23.6512764390851,-0.179794129483035,0.763191404185802,0
Unknown 136,3,3,23.1629607947508,24.0662750038712,-0.903314209120342,0.431271955949727,0
Unknown 137,3,3,24.2240378623939,24.8858227851687,-0.661784922774793,0.133065570395356,0
Unknown 138,3,3,24.6561359738424,25.1380230988014,-0.481887124958952,0.299745628613346,0
Unknown 139,3,3,23.7867538547787,23.6492784842504,0.137475370528286,0.895985180858562,0
Unknown 140,3,3,24.8455116267418,24.8021163056414,0.0433953211004194,0.940502185987017,0
Unknown 141,3,3,22.5341297423877,23.9971986608636,-1.46306891847591,0.157139567727631,0
Unknown 142,3,3,24.3916625776668,24.833396903742,-0.44173432607526,0.418351189820104,0
Unknown 143,3,3,25.645263712448,25.7137120255886,-0.0684483131405962,0.904263151521116,0
Unknown 144,3,3,22.2213607092103,22.3817338479306,-0.160373138720328,0.700064403047571,0
Unknown 145,3,3,25.7056609241914,25.0688333082274,0.63682761596403,0.350560990782975,0
Unknown 146,3,3,23.8730047797135,23.6290746056368,0.243930174076649,0.783679061617045,0
Unknown 147,3,3,20.7510535042383,21.5301633835998,-0.779109879361453,0.352873559500904,0
Unknown 148,3,3,24.6901599449383,24.584917898624,0.105242046314242,0.878215323879047,0
Unknown 149,3,3,21.7676129949289,19.7803574939636,1.98725550096529,0.164517306416439,0
Unknown 150,3,3,21.1647509886898,19.262348425948,1.90240256274182,0.490616646496205,0
Unknown 151,3,3,23.7416041669881,24.3186737637067,-0.577069596718559,0.0479560180218085,-1
Unknown 152,3,3,22.5503000229589,22.7482268940641,-0.197926871105189,0.666612896102674,0
Unknown 153,3,3,22.3938856126643,22.1596854450996,0.234200167564701,0.664299897175756,0
Unknown 154,3,3,21.3360341571573,21.5072206819776,-0.171186524820321,0.809620878260632,0
Unknown 155,3,3,23.3175904889202,23.3534005334279,-0.0358100445077731,0.929034527311492,0
Unknown 156,3,3,22.1260340028439,22.1432311619076,-0.0171971590637305,0.967533969672853,0
Unknown 157,3,3,24.5421389832021,23.1647334418279,1.37740554137419,0.190924052550185,0
Unknown 158,3,3,22.4017451329864,21.1120180222821,1.28972711070424,0.611016730623116,0
Unknown 159,3,3,22.6042299088256,20.2671659164306,2.337063992395,0.248080093197312,0
Unknown 160,3,3,22.9540095771374,23.3312630976806,-0.377253520543213,0.705988570960185,0
Unknown 161,3,3,24.8350556101424,24.3820072243478,0.45304838579451,0.550029910662402,0
Unknown 162,3,3,25.8857806057983,26.2336199303614,-0.347839324563161,0.533114780871164,0
Unknown 163,3,3,29.7093732925049,30.0160533486527,-0.306680056147773,0.290319004877503,0
Unknown 164,3,3,22.3389330654737,23.0389774415808,-0.700044376107126,0.81058546447495,0
Unknown 165,3,3,20.8360968878192,19.9831028844067,0.852994003412441,0.835055035311298,0
Unknown 166,3,3,20.192425613139,19.4003973753953,0.792028237743658,0.833975457131629,0
Unknown 167,3,3,21.8111981708121,21.4950931077679,0.316105063044205,0.870001946014212,0
Unknown 168,3,3,22.6030538745979,22.5903640676013,0.0126898069966046,0.987603765028579,0
Unknown 169,3,3,25.3068351735578,25.0904532505618,0.216381922996035,0.898041931221661,0
Unknown 170,3,3,22.5768587370994,22.1833329558831,0.39352578121628,0.834949218738567,0
Unknown 171,3,3,20.5808016632636,20.3637577659059,0.217043897357755,0.904349036898943,0
Unknown 172,3,3,23.7500018605799,22.4951959580964,1.25480590248351,0.610696156046747,0
Unknown 173,3,3,25.2987041305084,24.6814021687482,0.617301961760116,0.344498191584574,0
Unknown 174,3,3,28.9575052258593,28.4591520333604,0.498353192498897,0.355110019770114,0
Unknown 175,3,3,25.2027568352964,24.6706096414948,0.532147193801531,0.348062969704745,0
Unknown 176,3,3,24.1745802835385,21.9743709460847,2.20020933745376,0.289750503316723,0
Unknown 177,3,3,22.4588536754066,20.2614889586978,2.19736471670878,0.168053723497075,0
Unknown 178,3,3,24.9102920348178,24.1015702738648,0.808721760953063,0.392059297482779,0
Unknown 179,3,3,21.6262472925491,20.4553962051161,1.17085108743299,0.542714562335521,0
Unknown 180,3,3,24.5537930984553,23.3655420867228,1.18825101173245,0.357333321904748,0
Unknown 181,3,3,23.0164894187256,20.6658810211018,2.35060839762386,0.0346157076805501,1
Unknown 182,3,3,22.9462041507673,21.3044223514503,1.64178179931699,0.349544955725047,0
Unknown 183,3,3,21.9601526823221,21.0654917202896,0.894660962032461,0.412637771703182,0
Unknown 184,3,3,21.1582805923082,18.7336755577738,2.42460503453434,0.288889031090134,0
Unknown 185,3,3,22.331815387029,21.4109542392902,0.920861147738798,0.495782680286896,0
Unknown 186,3,3,19.070767601796,19.9896357188445,-0.918868117048468,0.757629164021599,0
Unknown 187,3,3,19.5410987666662,20.1826602849973,-0.641561518331052,0.834086287799242,0
Unknown 188,3,3,20.8524096944212,20.3113098955826,0.541099798838609,0.854867548676447,0
Unknown 189,3,3,17.2784019872517,19.1630790539695,-1.88467706671778,0.5668584430422,0
Unknown 190,3,3,16.9754670890755,18.7761020413952,-1.80063495231967,0.565328547784849,0
Unknown 191,3,3,16.2912647449689,18.6377753583986,-2.34651061342973,0.469023876886831,0
Unknown 192,3,3,21.8583275479353,22.2764471232457,-0.418119575310413,0.735364662717175,0
Unknown 193,3,3,23.2795100234729,23.3249245502127,-0.0454145267398296,0.857503851074733,0
Unknown 194,3,3,21.6649337153349,21.5037111351583,0.161222580176606,0.597688710378245,0
Unknown 195,3,3,24.9758602465515,25.0388897212131,-0.0630294746615476,0.924868635709552,0
Unknown 196,3,3,20.806994774301,20.0243941407533,0.782600633547734,0.643664575536573,0
Ursolic acid,3,3,25.5354210215013,26.3625299178475,-0.827108896346225,0.127408133589118,0
