Name,Count_-6_pre,Count_-2_pre,Count_-6_2,Count_-2_2,Count_-2_4,Count_-6_4,Count_-6_6,Count_-2_6,Count_-6_8,Count_-2_8,Count_-2_10,Count_-6_10,Mean_-6_pre,Mean_-2_pre,Mean_-6_2,Mean_-2_2,Mean_-2_4,Mean_-6_4,Mean_-6_6,Mean_-2_6,Mean_-6_8,Mean_-2_8,Mean_-2_10,Mean_-6_10,Fold_change_-6_pre_vs_-2_pre,Fold_change_-6_pre_vs_-6_2,Fold_change_-6_pre_vs_-2_2,Fold_change_-6_pre_vs_-2_4,Fold_change_-6_pre_vs_-6_4,Fold_change_-6_pre_vs_-6_6,Fold_change_-6_pre_vs_-2_6,Fold_change_-6_pre_vs_-6_8,Fold_change_-6_pre_vs_-2_8,Fold_change_-6_pre_vs_-2_10,Fold_change_-6_pre_vs_-6_10,Fold_change_-2_pre_vs_-6_2,Fold_change_-2_pre_vs_-2_2,Fold_change_-2_pre_vs_-2_4,Fold_change_-2_pre_vs_-6_4,Fold_change_-2_pre_vs_-6_6,Fold_change_-2_pre_vs_-2_6,Fold_change_-2_pre_vs_-6_8,Fold_change_-2_pre_vs_-2_8,Fold_change_-2_pre_vs_-2_10,Fold_change_-2_pre_vs_-6_10,Fold_change_-6_2_vs_-2_2,Fold_change_-6_2_vs_-2_4,Fold_change_-6_2_vs_-6_4,Fold_change_-6_2_vs_-6_6,Fold_change_-6_2_vs_-2_6,Fold_change_-6_2_vs_-6_8,Fold_change_-6_2_vs_-2_8,Fold_change_-6_2_vs_-2_10,Fold_change_-6_2_vs_-6_10,Fold_change_-2_2_vs_-2_4,Fold_change_-2_2_vs_-6_4,Fold_change_-2_2_vs_-6_6,Fold_change_-2_2_vs_-2_6,Fold_change_-2_2_vs_-6_8,Fold_change_-2_2_vs_-2_8,Fold_change_-2_2_vs_-2_10,Fold_change_-2_2_vs_-6_10,Fold_change_-2_4_vs_-6_4,Fold_change_-2_4_vs_-6_6,Fold_change_-2_4_vs_-2_6,Fold_change_-2_4_vs_-6_8,Fold_change_-2_4_vs_-2_8,Fold_change_-2_4_vs_-2_10,Fold_change_-2_4_vs_-6_10,Fold_change_-6_4_vs_-6_6,Fold_change_-6_4_vs_-2_6,Fold_change_-6_4_vs_-6_8,Fold_change_-6_4_vs_-2_8,Fold_change_-6_4_vs_-2_10,Fold_change_-6_4_vs_-6_10,Fold_change_-6_6_vs_-2_6,Fold_change_-6_6_vs_-6_8,Fold_change_-6_6_vs_-2_8,Fold_change_-6_6_vs_-2_10,Fold_change_-6_6_vs_-6_10,Fold_change_-2_6_vs_-6_8,Fold_change_-2_6_vs_-2_8,Fold_change_-2_6_vs_-2_10,Fold_change_-2_6_vs_-6_10,Fold_change_-6_8_vs_-2_8,Fold_change_-6_8_vs_-2_10,Fold_change_-6_8_vs_-6_10,Fold_change_-2_8_vs_-2_10,Fold_change_-2_8_vs_-6_10,Fold_change_-2_10_vs_-6_10,P_value_A_-6_pre_vs_-2_pre,P_value_A_-6_pre_vs_-6_2,P_value_A_-6_pre_vs_-2_2,P_value_A_-6_pre_vs_-2_4,P_value_A_-6_pre_vs_-6_4,P_value_A_-6_pre_vs_-6_6,P_value_A_-6_pre_vs_-2_6,P_value_A_-6_pre_vs_-6_8,P_value_A_-6_pre_vs_-2_8,P_value_A_-6_pre_vs_-2_10,P_value_A_-6_pre_vs_-6_10,P_value_A_-2_pre_vs_-6_2,P_value_A_-2_pre_vs_-2_2,P_value_A_-2_pre_vs_-2_4,P_value_A_-2_pre_vs_-6_4,P_value_A_-2_pre_vs_-6_6,P_value_A_-2_pre_vs_-2_6,P_value_A_-2_pre_vs_-6_8,P_value_A_-2_pre_vs_-2_8,P_value_A_-2_pre_vs_-2_10,P_value_A_-2_pre_vs_-6_10,P_value_A_-6_2_vs_-2_2,P_value_A_-6_2_vs_-2_4,P_value_A_-6_2_vs_-6_4,P_value_A_-6_2_vs_-6_6,P_value_A_-6_2_vs_-2_6,P_value_A_-6_2_vs_-6_8,P_value_A_-6_2_vs_-2_8,P_value_A_-6_2_vs_-2_10,P_value_A_-6_2_vs_-6_10,P_value_A_-2_2_vs_-2_4,P_value_A_-2_2_vs_-6_4,P_value_A_-2_2_vs_-6_6,P_value_A_-2_2_vs_-2_6,P_value_A_-2_2_vs_-6_8,P_value_A_-2_2_vs_-2_8,P_value_A_-2_2_vs_-2_10,P_value_A_-2_2_vs_-6_10,P_value_A_-2_4_vs_-6_4,P_value_A_-2_4_vs_-6_6,P_value_A_-2_4_vs_-2_6,P_value_A_-2_4_vs_-6_8,P_value_A_-2_4_vs_-2_8,P_value_A_-2_4_vs_-2_10,P_value_A_-2_4_vs_-6_10,P_value_A_-6_4_vs_-6_6,P_value_A_-6_4_vs_-2_6,P_value_A_-6_4_vs_-6_8,P_value_A_-6_4_vs_-2_8,P_value_A_-6_4_vs_-2_10,P_value_A_-6_4_vs_-6_10,P_value_A_-6_6_vs_-2_6,P_value_A_-6_6_vs_-6_8,P_value_A_-6_6_vs_-2_8,P_value_A_-6_6_vs_-2_10,P_value_A_-6_6_vs_-6_10,P_value_A_-2_6_vs_-6_8,P_value_A_-2_6_vs_-2_8,P_value_A_-2_6_vs_-2_10,P_value_A_-2_6_vs_-6_10,P_value_A_-6_8_vs_-2_8,P_value_A_-6_8_vs_-2_10,P_value_A_-6_8_vs_-6_10,P_value_A_-2_8_vs_-2_10,P_value_A_-2_8_vs_-6_10,P_value_A_-2_10_vs_-6_10,Flag_A_-6_pre_vs_-2_pre,Flag_A_-6_pre_vs_-6_2,Flag_A_-6_pre_vs_-2_2,Flag_A_-6_pre_vs_-2_4,Flag_A_-6_pre_vs_-6_4,Flag_A_-6_pre_vs_-6_6,Flag_A_-6_pre_vs_-2_6,Flag_A_-6_pre_vs_-6_8,Flag_A_-6_pre_vs_-2_8,Flag_A_-6_pre_vs_-2_10,Flag_A_-6_pre_vs_-6_10,Flag_A_-2_pre_vs_-6_2,Flag_A_-2_pre_vs_-2_2,Flag_A_-2_pre_vs_-2_4,Flag_A_-2_pre_vs_-6_4,Flag_A_-2_pre_vs_-6_6,Flag_A_-2_pre_vs_-2_6,Flag_A_-2_pre_vs_-6_8,Flag_A_-2_pre_vs_-2_8,Flag_A_-2_pre_vs_-2_10,Flag_A_-2_pre_vs_-6_10,Flag_A_-6_2_vs_-2_2,Flag_A_-6_2_vs_-2_4,Flag_A_-6_2_vs_-6_4,Flag_A_-6_2_vs_-6_6,Flag_A_-6_2_vs_-2_6,Flag_A_-6_2_vs_-6_8,Flag_A_-6_2_vs_-2_8,Flag_A_-6_2_vs_-2_10,Flag_A_-6_2_vs_-6_10,Flag_A_-2_2_vs_-2_4,Flag_A_-2_2_vs_-6_4,Flag_A_-2_2_vs_-6_6,Flag_A_-2_2_vs_-2_6,Flag_A_-2_2_vs_-6_8,Flag_A_-2_2_vs_-2_8,Flag_A_-2_2_vs_-2_10,Flag_A_-2_2_vs_-6_10,Flag_A_-2_4_vs_-6_4,Flag_A_-2_4_vs_-6_6,Flag_A_-2_4_vs_-2_6,Flag_A_-2_4_vs_-6_8,Flag_A_-2_4_vs_-2_8,Flag_A_-2_4_vs_-2_10,Flag_A_-2_4_vs_-6_10,Flag_A_-6_4_vs_-6_6,Flag_A_-6_4_vs_-2_6,Flag_A_-6_4_vs_-6_8,Flag_A_-6_4_vs_-2_8,Flag_A_-6_4_vs_-2_10,Flag_A_-6_4_vs_-6_10,Flag_A_-6_6_vs_-2_6,Flag_A_-6_6_vs_-6_8,Flag_A_-6_6_vs_-2_8,Flag_A_-6_6_vs_-2_10,Flag_A_-6_6_vs_-6_10,Flag_A_-2_6_vs_-6_8,Flag_A_-2_6_vs_-2_8,Flag_A_-2_6_vs_-2_10,Flag_A_-2_6_vs_-6_10,Flag_A_-6_8_vs_-2_8,Flag_A_-6_8_vs_-2_10,Flag_A_-6_8_vs_-6_10,Flag_A_-2_8_vs_-2_10,Flag_A_-2_8_vs_-6_10,Flag_A_-2_10_vs_-6_10
2,2,6,6-Tetramethyl-4-piperidinol,3,3,3,3,3,3,3,3,3,3,3,3,27.5095296319178,26.8278547659723,26.4913635866538,26.5000641560939,26.8307634790769,27.4367122858743,26.9328750075904,26.5906314134041,27.0973083447902,26.5307550105654,27.0446358451484,26.9363119406332,0.681674865945467,1.01816604526393,1.00946547582387,0.67876615284084,0.0728173460435002,0.576654624327364,0.918898218513661,0.412221287127593,0.978774621352361,0.464893786769416,0.573217691284601,0.336491179318465,0.327790609878406,-0.00290871310462748,-0.608857519901967,-0.105020241618103,0.237223352568193,-0.269453578817874,0.297099755406894,-0.216781079176052,-0.108457174660867,-0.00870056944005881,-0.339399892423092,-0.945348699220432,-0.441511420936568,-0.0992678267502711,-0.605944758136339,-0.0393914239115709,-0.553272258494516,-0.444948353979331,-0.330699322983033,-0.936648129780373,-0.432810851496509,-0.0905672573102123,-0.59724418869628,-0.0306908544715121,-0.544571689054457,-0.436247784539272,-0.60594880679734,-0.102111528513475,0.240132065672821,-0.266544865713247,0.300008468511521,-0.213872366071424,-0.105548461556239,0.503837278283864,0.846080872470161,0.339403941084093,0.905957275308861,0.392076440725916,0.500400345241101,0.342243594186296,-0.164433337199771,0.402119997024997,-0.111760837557949,-0.00343693304276371,-0.506676931386068,0.0598764028387002,-0.454004431744245,-0.34568052722906,0.566553334224768,0.0526724996418224,0.160996404157007,-0.513880834582945,-0.40555693006776,0.108323904515185,0.0328720827647141,0.00246429105265755,0.00264528662095093,0.0335567863626808,0.810933358595222,0.0674258400657737,0.00547943985838733,0.183599202749824,0.00339258238950893,0.135622300905641,0.0689638984917812,0.274758124795211,0.287053995963391,0.992371066363278,0.0544149071759353,0.730251729759803,0.438427784590803,0.379661272268544,0.333557399115323,0.47843743566272,0.721807120628366,0.977183202111795,0.270733941656905,0.00443829592910492,0.155482358183408,0.744463169502214,0.0554928050945515,0.89698922772228,0.0785076874900938,0.152423549578264,0.28290006127983,0.00475777218466272,0.163447373018767,0.766133512152006,0.0588259539932061,0.919648118261706,0.0830167585722823,0.160262727641488,0.0554912938096934,0.737425819229593,0.432905372018397,0.384744247484721,0.328939367233476,0.484298447724787,0.728951587349767,0.107201817441187,0.00969260593192421,0.270728370452726,0.00607057618609705,0.205161322591356,0.109490569499136,0.266841396312377,0.589978354538216,0.194177633881397,0.71372379170767,0.990985716084905,0.105341333506194,0.844025770699063,0.144596647520361,0.262191656124693,0.0720337391392591,0.862579444182195,0.597727654701302,0.100743373086738,0.190526145699401,0.722133905006223,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Guanidinobutanoic acid,3,3,3,3,3,3,3,3,3,3,3,3,22.9184369916542,22.5218141927267,21.2827806720085,20.8861578730809,21.7158648868324,22.1124876857599,21.2613824226252,20.8647596236976,21.4366772294005,21.040054430473,20.1322269526979,20.5288497516254,0.396622798927552,1.63565631964574,2.03227911857329,1.20257210482186,0.805949305894309,1.65705456902903,2.05367736795658,1.48175976225368,1.87838256118123,2.78621003895637,2.38958724002882,1.23903352071819,1.63565631964574,0.805949305894309,0.409326506966757,1.26043177010148,1.65705456902903,1.08513696332612,1.48175976225368,2.38958724002882,1.99296444110126,0.396622798927552,-0.433084214823879,-0.829707013751431,0.0213982493832887,0.418021048310841,-0.153896557392063,0.24272624153549,1.15055371931063,0.753930920383077,-0.829707013751431,-1.22632981267898,-0.375224549544264,0.0213982493832887,-0.550519356319615,-0.153896557392063,0.753930920383077,0.357308121455524,-0.396622798927552,0.454482464207167,0.85110526313472,0.279187657431816,0.675810456359368,1.58363793413451,1.18701513520696,0.85110526313472,1.24772806206227,0.675810456359368,1.07243325528692,1.98026073306206,1.58363793413451,0.396622798927552,-0.175294806775351,0.221327992152201,1.12915546992734,0.732532670999788,-0.571917605702904,-0.175294806775351,0.732532670999788,0.335909872072236,0.396622798927552,1.30445027670269,0.90782747777514,0.90782747777514,0.511204678847587,-0.396622798927552,0.637984082285277,0.0610520157606242,0.0223548918986476,0.161402505550719,0.342508539710082,0.0579788290348247,0.0211202312609081,0.0876736593419833,0.0333886878484997,0.00267990425556346,0.00840952251574826,0.1495739487339,0.0610520157606242,0.342508539710082,0.62731040522714,0.142965899666138,0.0579788290348247,0.204653864993083,0.0876736593419833,0.00840952251574826,0.0247986407031795,0.637984082285277,0.607571487184503,0.328741998740667,0.979700377109226,0.620052571979523,0.854849827965941,0.773061857634178,0.179564621664393,0.374001306950995,0.328741998740667,0.153612873855135,0.656143738955327,0.979700377109226,0.514607543165435,0.854849827965941,0.374001306950995,0.671517185121385,0.637984082285277,0.59004911808917,0.316673359809192,0.740194258311399,0.424761103833651,0.0691275227834408,0.166673000917689,0.316673359809192,0.146859644947265,0.424761103833651,0.209827066029909,0.0256394236366232,0.0691275227834408,0.637984082285277,0.834957484368859,0.792559128774691,0.18749000317936,0.387493333155265,0.498551533774348,0.834957484368859,0.387493333155265,0.690071133108878,0.637984082285277,0.13012143784146,0.286191217850787,0.286191217850787,0.544837161292999,0.637984082285277,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acetyl-L-carnitine,3,3,3,3,3,3,3,3,3,3,3,3,23.3926645618627,23.5333399434013,20.810165112427,21.2553903225557,22.5307571292742,21.6699784831351,22.5172923790979,20.4651511083702,20.3744165628463,20.3560220072257,20.2568949631965,20.5166575609722,-0.140675381538564,2.58249944943572,2.13727423930699,0.861907432588474,1.72268607872763,0.875372182764806,2.92751345349254,3.01824799901641,3.03664255463703,3.1357695986662,2.87600700089056,2.72317483097428,2.27794962084555,1.00258281412704,1.8633614602662,1.01604756430337,3.06818883503111,3.15892338055497,3.17731793617559,3.27644498020477,3.01668238242912,-0.445225210128726,-1.72059201684724,-0.859813370708082,-1.70712726667091,0.345014004056829,0.435748549580691,0.454143105201315,0.553270149230485,0.293507551454844,-1.27536680671852,-0.414588160579356,-1.26190205654218,0.790239214185554,0.880973759709416,0.89936831533004,0.998495359359211,0.73873276158357,0.86077864613916,0.0134647501763325,2.06560602090407,2.15634056642793,2.17473512204856,2.27386216607773,2.01409956830209,-0.847313895962827,1.20482737476491,1.29556192028877,1.3139564759094,1.41308351993857,1.15332092216293,2.05214127072774,2.1428758162516,2.16127037187222,2.26039741590139,2.00063481812575,0.090734545523862,0.109129101144486,0.208256145173657,-0.0515064526019842,0.018394555620624,0.117521599649795,-0.142240998125846,0.0991270440291707,-0.16063555374647,-0.259762597775641,0.885605277299293,0.0134158439026741,0.036957380198132,0.381834505601775,0.087640683195274,0.374562892154215,0.0058342950457682,0.00466135531007402,0.00445292968277773,0.00347549487748722,0.00662092778492405,0.00959484389849322,0.0270641211801675,0.310395223756627,0.0660282778578691,0.304082558541807,0.00411620078850228,0.00327902410954865,0.00313064018286792,0.0024364644999008,0.00467952212436713,0.649518792263219,0.0880037170423097,0.382973624590179,0.0903689362639405,0.724496929249359,0.656464961511065,0.643011634295334,0.572726400487816,0.764217731962313,0.199864394537608,0.672088740770704,0.204491868631403,0.422072072586044,0.371564758180107,0.361831129994546,0.312329622790027,0.452564665679854,0.382448263261991,0.989010879188828,0.043167736939401,0.0354473107446577,0.034043703664156,0.0273135012937149,0.048194120991041,0.389819015529288,0.225030258473251,0.193076876336853,0.1870524640662,0.157095423707808,0.24487724087718,0.0444341772437313,0.0365077965201525,0.0350660778065595,0.0281499770541717,0.0495915523470952,0.9260583361219,0.91112870617786,0.831384831128657,0.95798278727587,0.984987905234818,0.904327805206753,0.884341614992197,0.919242929932408,0.86951907557218,0.790611729535143,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Adenine,3,3,3,3,3,3,3,3,3,3,3,3,28.2230796985662,27.249134969521,26.0184155064425,26.0279023233263,26.4532851521907,26.6369037289489,26.1971125702712,25.9846357891004,26.3901446540553,26.2830046111987,26.3854053347142,26.5029001068367,0.973944729045108,2.20466419212362,2.19517737523983,1.76979454637548,1.58617596961722,2.02596712829493,2.23844390946575,1.83293504451084,1.94007508736742,1.83767436385199,1.72017959172945,1.23071946307851,1.22123264619472,0.795849817330371,0.612231240572108,1.05202239924982,1.26449918042064,0.858990315465729,0.966130358322314,0.86372963480688,0.746234862684346,-0.00948681688378628,-0.434869645748137,-0.6184882225064,-0.17869706382869,0.0337797173421315,-0.371729147612779,-0.264589104756194,-0.366989828271628,-0.484484600394161,-0.42538282886435,-0.609001405622614,-0.169210246944903,0.0432665342259178,-0.362242330728993,-0.255102287872408,-0.357503011387841,-0.474997783510375,-0.183618576758263,0.256172581919447,0.468649363090268,0.0631404981353576,0.170280540991943,0.0678798174765092,-0.0496149546460245,0.439791158677711,0.652267939848532,0.246759074893621,0.353899117750206,0.251498394234773,0.134003622112239,0.212476781170821,-0.19303208378409,-0.0858920409275044,-0.188292764442938,-0.305787536565472,-0.405508864954911,-0.298368822098325,-0.400769545613759,-0.518264317736293,0.107140042856585,0.00473931934115157,-0.112755452781382,-0.102400723515434,-0.219895495637967,-0.117494772122534,0.00366723539639405,1.58140062808347e-07,1.70012300835945e-07,4.93866224998329e-06,2.25096889521962e-05,6.31468653750508e-07,1.22334654649847e-07,2.95346232434113e-06,1.24735455543603e-06,2.84216292459401e-06,7.41858457843239e-06,0.00044392335877993,0.000480576545191108,0.0146580243576494,0.0542895473454203,0.00194949146486802,0.000334530939051958,0.00906463366299815,0.00390398335860791,0.00873894555460654,0.0211739987672454,0.975245138813812,0.163535738953749,0.0520522163468356,0.560290967574375,0.912030686283629,0.231120265094281,0.390503997011246,0.236944958391029,0.122389352684582,0.172547835407718,0.055477506622938,0.581157992833213,0.88748073673503,0.242889627810202,0.407463019905719,0.248934566550436,0.129516420045026,0.549619720682923,0.405526643019884,0.134474560804553,0.83645019296742,0.578784536930686,0.824379520607851,0.871114645450721,0.159011282267036,0.0413341610350805,0.422757727105426,0.253605642901562,0.414026182379938,0.661799012225837,0.489262506865414,0.529509497200471,0.778929724089893,0.539584279367407,0.322248249101532,0.192704052987181,0.333889964623264,0.197772798570605,0.0996107839807771,0.726342477079174,0.987631655462808,0.71265885738734,0.737964176717469,0.474380467963469,0.701185930540215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adenosine,3,3,3,3,3,3,3,3,3,3,3,3,30.0832592054649,29.6889302292724,29.3708318406055,29.6329771345224,29.9878624569082,29.8709906739486,29.5409006805313,29.8994958697797,29.8914450870289,29.9954875710245,29.8487579462594,30.0915618838021,0.394328976192526,0.712427364859405,0.450282070942535,0.095396748556734,0.21226853151628,0.542358524933576,0.183763335685221,0.191814118436,0.0877716344403972,0.23450125920553,-0.00830267833718068,0.318098388666879,0.0559530947500093,-0.298932227635792,-0.182060444676246,0.14802954874105,-0.210565640507305,-0.202514857756526,-0.306557341752129,-0.159827716986996,-0.402631654529706,-0.26214529391687,-0.617030616302671,-0.500158833343125,-0.170068839925829,-0.528664029174184,-0.520613246423405,-0.624655730419008,-0.477926105653875,-0.720730043196586,-0.354885322385801,-0.238013539426255,0.0920764539910408,-0.266518735257314,-0.258467952506535,-0.362510436502138,-0.215780811737005,-0.458584749279716,0.116871782959546,0.446961776376842,0.0883665871284869,0.0964173698792656,-0.00762511411633682,0.139104510648796,-0.103699426893915,0.330089993417296,-0.0285051958310589,-0.0204544130802802,-0.124496897075883,0.02223272768925,-0.22057120985346,-0.358595189248355,-0.350544406497576,-0.454586890493179,-0.307857265728046,-0.550661203270757,0.00805078275077875,-0.0959917012448237,0.0507379235203089,-0.192066014022402,-0.104042483995602,0.0426871407695302,-0.20011679677318,0.146729624765133,-0.0960743127775778,-0.24280393754271,0.205471060060153,0.0272583083423026,0.150277223010586,0.755603464114068,0.490316394956519,0.0860861460107685,0.549890459470342,0.532687228318087,0.774552394739337,0.446528328737321,0.978366012215695,0.304253352275259,0.855044358487774,0.333693340808617,0.553566257598741,0.629597132181532,0.493768949646526,0.51027754114013,0.321754060239127,0.602700079219907,0.196404433104909,0.395513469654913,0.0528880556377849,0.111829239098191,0.57980801217449,0.0938200058971246,0.098637562981248,0.0502389702986962,0.127814411680712,0.0256806131058991,0.253000204348984,0.439833255529514,0.763836209612454,0.387798674141609,0.402076142605496,0.243224693964273,0.483239157049751,0.14321615479527,0.70310515426232,0.153178901945471,0.773068573537353,0.753078678297147,0.980131111296579,0.650299842995528,0.73514749133448,0.286793051024938,0.925829333204662,0.946737870166951,0.68480538051794,0.942115542982882,0.4736822660791,0.24820829709797,0.25869381511244,0.146581667832567,0.319748598540822,0.08166899519559,0.979022204016937,0.754131346482958,0.868417439203361,0.532153673933009,0.734306436487972,0.889139203772019,0.515253656569447,0.632593810076024,0.7539270120954,0.430801245314489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betaine,3,3,3,3,3,3,3,3,3,3,3,3,31.1504710775966,30.6600965010054,30.1655685863274,30.3246757230384,30.7271215622183,30.6187830401616,30.7415267739548,30.1474777099025,30.1939621071668,29.6693733535544,29.7515624671602,29.9494396212111,0.490374576591215,0.984902491269132,0.825795354558181,0.423349515378312,0.531688037434936,0.408944303641789,1.0029933676941,0.956508970429812,1.48109772404219,1.3989086104364,1.20103145638545,0.494527914677917,0.335420777966966,-0.0670250612129024,0.0413134608437211,-0.0814302729494258,0.512618791102888,0.466134393838598,0.990723147450975,0.908534033845186,0.710656879794236,-0.159107136710951,-0.56155297589082,-0.453214453834196,-0.575958187627343,0.0180908764249708,-0.0283935208393196,0.496195232773058,0.414006119167269,0.216128965116319,-0.402445839179869,-0.294107317123245,-0.416851050916392,0.177198013135921,0.130713615871631,0.655302369484009,0.573113255878219,0.375236101827269,0.108338522056624,-0.0144052117365234,0.57964385231579,0.5331594550515,1.05774820866388,0.975559095058088,0.777681941007138,-0.122743733793147,0.471305330259167,0.424820932994876,0.949409686607254,0.867220573001465,0.669343418950515,0.594049064052314,0.547564666788023,1.0721534204004,0.989964306794612,0.792087152743662,-0.0464843972642903,0.478104356348087,0.395915242742298,0.198038088691348,0.524588753612377,0.442399640006588,0.244522485955638,-0.0821891136057893,-0.280066267656739,-0.19787715405095,0.226882843746318,0.0200540886846027,0.0475316158277076,0.294952057832617,0.191291468391332,0.311318689692956,0.018108085909665,0.0235027675069958,0.000998780285550168,0.00167682108732952,0.00567491674083453,0.223091564055946,0.404640388390042,0.866812333503446,0.917651168166342,0.838568867301558,0.207138690933602,0.249988632532828,0.019407737081641,0.0305940073072574,0.0848767985004329,0.690949621438957,0.168399228377389,0.262997347805598,0.158166583887151,0.963884794866428,0.943347524310791,0.22158322010483,0.305496426357089,0.589687747553072,0.318906899454249,0.464196929576118,0.302258005261129,0.658059929363929,0.743821848381464,0.110466300814839,0.16014683146822,0.352069524588075,0.78642757591085,0.971238742390647,0.15563050575199,0.190109155452927,0.0132377151352472,0.0211334961328791,0.0608648022078675,0.75891035739446,0.244918189717378,0.293315414094672,0.0244467161989585,0.0382116137758286,0.103426253803189,0.1460317502041,0.178834741323218,0.0121778216388313,0.0194908918678607,0.0565627238420935,0.907390709518189,0.238368622990865,0.326661398464636,0.621029724913414,0.197076863637013,0.274263112625222,0.542118113442505,0.83708681372848,0.485567737212712,0.621311974733708,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Bis(methylbenzylidene)sorbitol,3,3,3,3,3,3,3,3,3,3,3,3,22.3275388906237,22.3645986857521,22.1749965201278,22.2120563152563,22.2749010453522,22.2378412502238,22.2195311778164,22.2565909729449,22.2844244104618,22.3214842055903,22.2660322563462,22.2289724612178,-0.0370597951284317,0.152542370495883,0.115482575367455,0.0526378452715051,0.0896976403999368,0.108007712807289,0.0709479176788541,0.0431144801618792,0.00605468503344753,0.0615066342775172,0.098566429405949,0.189602165624315,0.152542370495887,0.0896976403999368,0.126757435528368,0.145067507935721,0.108007712807286,0.080174275290311,0.0431144801618792,0.098566429405949,0.135626224534381,-0.0370597951284282,-0.0999045252243782,-0.0628447300959465,-0.0445346576885939,-0.0815944528170292,-0.109427890334004,-0.146487685462436,-0.091035736218366,-0.0539759410899343,-0.06284473009595,-0.0257849349675183,-0.00747486256016572,-0.044534657688601,-0.0723680952055759,-0.109427890334008,-0.0539759410899379,-0.0169161459615061,0.0370597951284317,0.0553698675357843,0.0183100724073491,-0.00952336510962581,-0.0465831602380575,0.00886878900601218,0.0459285841344439,0.0183100724073526,-0.0187497227210827,-0.0465831602380575,-0.0836429553664892,-0.0281910061224195,0.00886878900601218,-0.0370597951284353,-0.0648932326454101,-0.101953027773842,-0.0465010785297721,-0.00944128340134043,-0.0278334375169749,-0.0648932326454066,-0.00944128340133688,0.0276185117270948,-0.0370597951284317,0.018392154115638,0.0554519492440697,0.0554519492440697,0.0925117443725014,0.0370597951284317,0.943826289596313,0.77198067587879,0.826287212728101,0.92028504955532,0.864618491224037,0.837358431611101,0.892711541570888,0.934669154926129,0.990814695679126,0.90691441263068,0.851390992509075,0.718837154063864,0.771980675878785,0.864618491224037,0.809657690692926,0.782848799383618,0.837358431611106,0.878867224650906,0.934669154926129,0.851390992509075,0.796640434056745,0.943826289596318,0.849399021732256,0.904899424953001,0.932522554126775,0.876739600977113,0.835252255692033,0.780780375539717,0.862620079072762,0.918266092297239,0.904899424952996,0.960898517216561,0.988660344581416,0.932522554126765,0.890578158183896,0.835252255692028,0.918266092297234,0.974341339336671,0.943826289596313,0.916163492326771,0.972227884854328,0.985553009417642,0.92942716245011,0.986545900710369,0.930416139228385,0.972227884854322,0.971561334621778,0.92942716245011,0.873672330957727,0.957253394594055,0.986545900710369,0.943826289596307,0.901815928700655,0.846351480926458,0.929551170589353,0.985677513475709,0.957795041688108,0.90181592870066,0.985677513475714,0.958120622569311,0.943826289596313,0.97210343986879,0.916039699490849,0.916039699490849,0.860416782982009,0.943826289596313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
