Name,Count_-2_T0,Count_-6_6,Count_-6_4,Count_-2_4,Count_-2_10,Count_-6_8,Count_-2_8,Count_-6_T0,Count_-2_2,Count_-6_2,Count_-2_6,Count_-6_10,Mean_-2_T0,Mean_-6_6,Mean_-6_4,Mean_-2_4,Mean_-2_10,Mean_-6_8,Mean_-2_8,Mean_-6_T0,Mean_-2_2,Mean_-6_2,Mean_-2_6,Mean_-6_10,P_value_A_-2_T0_vs_-6_T0,P_value_A_-6_6_vs_-2_6,P_value_A_-6_4_vs_-2_4,P_value_A_-2_10_vs_-6_10,P_value_A_-6_8_vs_-2_8,P_value_A_-2_2_vs_-6_2,Flag_A_-2_T0_vs_-6_T0,Flag_A_-6_6_vs_-2_6,Flag_A_-6_4_vs_-2_4,Flag_A_-2_10_vs_-6_10,Flag_A_-6_8_vs_-2_8,Flag_A_-2_2_vs_-6_2
DGDG(16:0/18:2),3,3,3,3,3,3,3,3,3,3,3,3,22.1963901393631,22.4754833660761,22.2413808032267,22.0256422386286,22.2912039956079,21.6796613600361,22.2250653558601,22.3860727283964,21.8090425154397,22.4934136259616,21.9472523262676,22.7903229088074,0.611728337305958,0.164954360142474,0.564023436472554,0.188550018137636,0.152182364449334,0.0758216662868659,0,0,0,0,0,0
DGDG(16:0/18:3),3,3,3,3,3,3,3,3,3,3,3,3,20.4196833521815,20.8767718588924,21.2905500658315,20.6698384571105,20.5809692188361,20.3000002948624,20.6827627487427,20.9840197589506,20.3070555268354,20.561096836485,20.0380445687305,21.0136509044861,0.135046482148768,0.030542629751611,0.101847811585408,0.247313214914536,0.304635188740475,0.492982236019174,0,1,0,0,0,0
DGDG(16:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,20.0464113319299,19.3099753170075,19.8938240949749,20.015627336665,19.6329177430189,19.88264375572,19.7724104632769,19.7662258393404,19.5769483092922,19.4790652356845,19.3890930509383,20.500826918963,0.457777585616983,0.833043872791682,0.745695371986916,0.0280680397269792,0.769084324387269,0.794299092123356,0,0,0,-1,0,0
DGDG(18:0/18:2);DGDG(18:1/18:1)_B,3,3,3,3,3,3,3,3,3,3,3,3,19.7975862157262,19.893942245654,19.9211442608822,19.7167711987661,19.7407518819514,19.7505673079232,19.546194245807,20.0019592778423,19.4600033493592,19.6643764114754,19.6895691835378,19.9451249440676,0.481542235723327,0.481542235723327,0.481542235723327,0.481542235723327,0.481542235723327,0.481542235723327,0,0,0,0,0,0
DGDG(18:0/18:3),3,3,3,3,3,3,3,3,3,3,3,3,19.2177126560109,19.1002812718601,19.9236089866757,19.4201124995171,18.9700695953823,19.6003636580266,19.0968671708679,19.7212091431696,18.7911976551562,19.2946941423149,18.5967847847014,19.473566082541,0.48059595015519,0.48059595015519,0.48059595015519,0.48059595015519,0.48059595015519,0.48059595015519,0,0,0,0,0,0
DGDG(18:1/18:1)_A,3,3,3,3,3,3,3,3,3,3,3,3,20.9818533655779,21.0784521543449,21.2198190133131,21.4010483302384,21.0573361108068,21.0825856778252,21.1114454408564,21.3366179582888,20.998720790543,20.9994560664485,21.0281291880993,21.5510549108485,0.123340394935391,0.822700652937335,0.422615125082382,0.0359213258436008,0.897714043316853,0.997386372888222,0,0,0,-1,0,0
DGDG(18:1/18:2),3,3,3,3,3,3,3,3,3,3,3,3,19.2322127572238,19.6449587786071,20.5848810166182,19.7237692146776,19.0732974102433,19.1273289678098,19.3720390801189,19.8167105890715,18.6894318094082,19.3999563321427,18.7834826635836,19.7127592465321,0.174120648554302,0.0499529728950438,0.0500423994515888,0.138514489880695,0.563082324393054,0.101555909838206,0,1,0,0,0,0
DGDG(18:1/19:1),3,3,3,3,3,3,3,3,3,3,3,3,21.271836605307,21.389319029811,21.2021193970054,21.098918640271,21.4327452370029,21.3462690338221,21.2430682770877,21.3750373620414,21.1266301962171,21.2298309529515,21.2861182730766,21.5359459937373,0.718389528524383,0.718389528524393,0.718389528524393,0.718389528524411,0.718389528524393,0.718389528524393,0,0,0,0,0,0
DGDG(18:2/18:2),3,3,3,3,3,3,3,3,3,3,3,3,19.9307685148792,20.2199076230562,20.6627947788585,20.08396983687,20.0966784563387,19.900689526818,20.0755212158593,20.5603442351671,19.9013154192685,19.8242897495951,19.3896740798878,20.3178341710653,0.110129509659912,0.0386613298448242,0.140264071120465,0.56548492277765,0.649161310247111,0.840868839936901,0,1,0,0,0,0
DGDG(18:2/18:4);DGDG(18:3/18:3),3,3,3,3,3,3,3,3,3,3,3,3,19.1867140020249,19.4798900083448,19.7219017516243,19.6806902115815,18.9973110912033,19.1014552947156,19.2078931292814,20.0068198223374,19.0123211880829,19.4798354646692,18.6797295632829,19.5886963543072,0.138524858127066,0.147938945204091,0.939261507660234,0.280133299620106,0.844039114570383,0.391040191264372,0,0,0,0,0,0
